stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
confirmation,10000,8,4,0.1,4,raw_svd,2000,1000,1000,0.0,0.9961646602761836,0.08219469493123967,0.9968697818384992,0.03956145953766588,0.015494718055798225,4.440892098500626e-16
confirmation,10000,8,4,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.885780586188048e-16
confirmation,10000,8,4,0.25,4,correlon,2000,1000,1000,0.0,0.9733825875745361,0.07533893585419936,0.9972735201670494,0.03692207898365629,0.021616658880253256,3.3306690738754696e-16
confirmation,10000,8,4,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9733825875745361,0.07533893585419936,0.9972735201670494,0.03692207898365629,0.021616658880253256,3.3306690738754696e-16
confirmation,10000,8,4,0.25,4,raw_svd,2000,1000,1000,0.0,0.973348073418654,0.07583601251272966,0.9972404050476983,0.03714562526261858,0.021808587596719515,3.3306690738754696e-16
confirmation,10000,8,4,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.469446951953614e-16
confirmation,10000,8,4,0.5,4,correlon,2000,1000,1000,0.0,0.9732685005874057,0.09032343979458574,0.9962425786453635,0.04334409622218772,0.0244829014525001,4.996003610813204e-16
confirmation,10000,8,4,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9732685005874057,0.09032343979458574,0.9962425786453635,0.04334409622218772,0.0244829014525001,4.996003610813204e-16
confirmation,10000,8,4,0.5,4,raw_svd,2000,1000,1000,0.0,0.9736396442916377,0.09048593460316263,0.9962635960380357,0.0432227021480859,0.023017424702299248,4.440892098500626e-16
confirmation,10000,8,4,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
confirmation,10000,8,4,1.0,4,correlon,2000,1000,1000,0.0,0.9898707964488273,0.08249272860768132,0.9967452070640197,0.04034100231761904,0.02203950015016826,5.551115123125783e-16
confirmation,10000,8,4,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9898707964488273,0.08249272860768132,0.9967452070640197,0.04034100231761904,0.02203950015016826,5.551115123125783e-16
confirmation,10000,8,4,1.0,4,raw_svd,2000,1000,1000,0.0,0.9901999521828048,0.08278305130848651,0.9967279877110207,0.04044757278860696,0.02114805688444124,3.885780586188048e-16
confirmation,10000,8,4,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
confirmation,10000,16,1,0.1,4,correlon,2000,1000,1000,0.0,0.9753882244115827,0.11997226449816563,0.9932047368256424,0.0582892064380604,0.027591329014833018,6.661338147750939e-16
confirmation,10000,16,1,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9753882244115827,0.11997226449816563,0.9932047368256424,0.0582892064380604,0.027591329014833018,6.661338147750939e-16
confirmation,10000,16,1,0.1,4,raw_svd,2000,1000,1000,0.0,0.9771646704949516,0.11606691880158615,0.9935050205332089,0.05698675050742599,0.023177930553371015,5.828670879282072e-16
