dimension,condition,beta,sample_size,seed,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,trajectory_error
2,1.5,1.0,500,67,1.0678236850878198,0.10127026028174509,0.9972539279366428,0.03705450082889487,0.013327284092894414,0.0316764609995911
2,1.5,1.0,500,68,1.0564803269191394,0.06022618657764598,0.9988874485704746,0.023585497975719818,0.018436795789292165,0.018899457240578826
2,1.5,1.0,500,69,1.0061039484591825,0.06589433671859674,0.9988531009326251,0.023946806335865926,0.010693415531074387,0.020619342068788796
2,1.5,1.0,500,70,0.9364354822041079,0.04932911115886768,0.9993032164531882,0.01866525578195822,0.01939168985888744,0.015519868116660607
2,1.5,1.0,500,71,0.9381939137765606,0.07542149835129507,0.9984419478485422,0.027911038599967377,0.03347124257330292,0.023768916934222287
2,1.5,1.0,500,72,0.9539528693627948,0.04410070307285072,0.999455338764696,0.016502442778327717,0.0038554765803799646,0.013788367917414524
2,1.5,1.0,500,73,0.9687254257952501,0.030565475065844897,0.9997190913646801,0.01185134244125656,0.0023900941228134267,0.009555835358613877
2,1.5,1.0,500,74,1.0300236379664245,0.026737680111110062,0.9998413286459196,0.008907057709492067,0.00527374879902079,0.00837104567221172
2,1.5,1.0,500,75,0.995386047093428,0.03984600305528898,0.9994654925577268,0.016347896535537077,0.0002345801346844312,0.012453947085987026
2,1.5,1.0,500,76,0.9403020866779086,0.003264501364444911,0.9999971225422861,0.0011994702401412487,0.0013215841946525757,0.0010276077212338505
2,1.5,1.0,500,77,0.8951672322965228,0.08973024276288787,0.9974609124482048,0.03563065780893744,0.050117685155164265,0.028407453083475195
2,1.5,1.0,500,78,0.9866021248120914,0.050319320396714926,0.9992819079931234,0.018948509266911714,0.01169877273963614,0.01576495924145072
2,1.5,1.0,500,79,1.009819669452939,0.041919182664922394,0.9994907755485398,0.01595657311988235,0.008367919833290143,0.01312491696576695
2,1.5,1.0,500,80,0.9649527417633603,0.04596337194701568,0.9993935894775667,0.017412790161736802,0.02024097604874095,0.014484967782967009
2,1.5,1.0,500,81,0.9305501541875933,0.09743072403425904,0.9968256619655416,0.03983928986853608,0.033917963117085385,0.03060794515898984
2,1.5,1.0,500,82,1.0381886295952767,0.04977726125716467,0.9993007336496731,0.018698480557613348,0.01674996831160196,0.015636110836598528
2,1.5,1.0,500,83,1.022236829247971,0.06706266377780352,0.9988017973395823,0.02447654653354631,0.018413589459735306,0.02103080965824187
2,1.5,1.0,500,84,1.0907501267176267,0.06218528620791031,0.9989182625625311,0.02325658441677196,0.016195056279063882,0.01949461389250612
2,1.5,1.0,500,85,0.9920256019940239,0.05216549918071072,0.9992061892997295,0.01992248353331583,0.017695136750109277,0.016384905109153063
2,1.5,1.0,500,86,1.0287030145092344,0.019378818629615657,0.9998870552977491,0.00751480878834743,0.007377852134413436,0.006095451890967424
2,1.5,1.0,500,87,1.0889841874595014,0.07625011455322545,0.9983509183187151,0.028714819181781228,0.016819706195859194,0.023883608218032037
2,1.5,1.0,500,88,0.9563456725714667,0.07083590612621758,0.9987877684025142,0.02461941913902282,0.006293423275786878,0.022147562069595086
2,1.5,1.0,500,89,1.034518839272818,0.07137515087681218,0.9984531935585913,0.027810128023875204,0.02166234825725482,0.022400041909778286
2,1.5,1.0,500,90,1.0337083141114753,0.02947261428565461,0.999735661874575,0.011496480448925232,0.01277810814487463,0.009286251311798801
2,1.5,1.0,500,91,1.0254219984304294,0.04167643517964984,0.9994894080077181,0.01597798473340308,0.012414096245278484,0.013077120719918053
2,1.5,1.0,500,92,0.9769274550292868,0.08007931238633388,0.9981343103243263,0.03054250870241091,0.008080047654541423,0.025039970909818
2,1.5,1.0,500,93,0.9290600994854339,0.07015226535047263,0.9987378292421358,0.025121412757488602,0.00281245059489609,0.021927742404767775
2,1.5,1.0,500,94,0.9888794389853366,0.032587071217539926,0.9996917250420362,0.012415211596339026,0.010668019217823106,0.01023328877571568
2,1.5,1.0,500,95,0.9938695839318274,0.07209846621910644,0.9985873220661915,0.026577038339593528,0.010080125955631219,0.022553564123887697
2,1.5,1.0,500,96,1.0469921243596783,0.03157557037146787,0.999724086794255,0.011745492874825434,0.012368624319294013,0.009934255074481084
2,1.5,1.0,500,97,0.9764049739599558,0.0642611238705181,0.9988057759235065,0.02443587604827676,0.018005875475346454,0.02015260513398191
2,1.5,1.0,500,98,0.9409877014635656,0.05682548900792824,0.9990852661549661,0.021386138560220442,0.02114082580806557,0.01786596523100511
2,1.5,1.0,500,99,1.0309713346088674,0.035099952993565824,0.9996820024558356,0.01260947152271705,0.003428388600489022,0.010975137762733277
2,1.5,1.0,2000,0,0.945888001540373,0.03492557093496808,0.9996348441900867,0.013512139170265175,0.0146106738541841,0.01099815513999884
2,1.5,1.0,2000,1,0.9824718284184758,0.013215824132893532,0.9999489084917542,0.005054280772071441,0.0017972692645754314,0.004133961780167121
2,1.5,1.0,2000,2,1.0074775543912042,0.02849960494283726,0.9997637701260709,0.010868069606171114,0.0012793832892329315,0.00890837897316498
2,1.5,1.0,2000,3,0.9823535815487201,0.011013442087254273,0.9999651766084536,0.004172732410920934,0.0025172430219000262,0.003450109551285921
2,1.5,1.0,2000,4,0.975901253945495,0.02808488027920723,0.9997796522634994,0.010496374052514794,0.006911496242828529,0.008801050710337089
2,1.5,1.0,2000,5,0.9903484356189505,0.03688563264917522,0.9996082339967698,0.013995820862497118,0.009690733697462976,0.011563758618821782
2,1.5,1.0,2000,6,1.0337740775004303,0.039858995837412745,0.9995381644105578,0.01519597955780197,0.013824975756584786,0.012524282513620628
2,1.5,1.0,2000,7,0.9664555061129407,0.029969273733891202,0.999732896549796,0.011556458155592378,0.013576469161981816,0.009449599344284167
2,1.5,1.0,2000,8,0.9870294453281914,0.022083275805075648,0.999850550559061,0.008644346156272914,0.009476649698498091,0.006957059303582373
2,1.5,1.0,2000,9,1.0039854437025182,0.05672056921062367,0.998976966298107,0.022616738291507513,0.023847407074661566,0.017861583727024184
2,1.5,1.0,2000,10,0.9562522131755022,0.02541731332465129,0.9998109037218649,0.00972358673883266,0.01145086759547743,0.00801369825574186
2,1.5,1.0,2000,11,1.0298483098372209,0.0398943171098295,0.9995865346431814,0.014378201501208747,0.002504518994540191,0.012471184484717963
2,1.5,1.0,2000,12,1.0020830294141603,0.019594834519670517,0.9998887046242968,0.0074597377870566535,0.003739024173319338,0.006134181632990161
2,1.5,1.0,2000,13,0.989403984252727,0.04429978673999207,0.9993996153418292,0.017326059248583096,0.012616712797146337,0.013895627424808148
2,1.5,1.0,2000,14,0.9974179087931757,0.039856633542835314,0.999516104222969,0.015554674169379602,0.004428110576968209,0.012463949337088357
2,1.5,1.0,2000,15,0.9617360755194957,0.022225524608651417,0.9998485157685155,0.00870299464220535,0.007651797839173573,0.00698229651280535
2,1.5,1.0,2000,16,1.0026438983270465,0.015384282969693727,0.9999301259372766,0.005910755566058106,0.006293127605997143,0.00484325192388843
2,1.5,1.0,2000,17,0.9859822972955642,0.016450987788901503,0.999928393864745,0.005983566463865554,0.00345057883635366,0.005151704311501488
2,1.5,1.0,2000,18,1.0178913652617192,0.0040520117262766876,0.9999957570836232,0.0014565226357284818,0.0011845122073114464,0.001271184473964274
2,1.5,1.0,2000,19,1.051837609842707,0.030687849485438276,0.9997147225979865,0.011943144519206772,0.010973559745041958,0.00964562630087967
2,1.5,1.0,2000,20,0.9816229085555351,0.004636012431816271,0.9999932339475687,0.0018393004691091956,0.0014866755355216993,0.0014554898397063124
2,1.5,1.0,2000,21,0.9547649497540811,0.031441310439221264,0.9997160923549266,0.011914437566947426,0.006385771872068185,0.009844643626017353
2,1.5,1.0,2000,22,0.9933876116944762,0.010744065343590552,0.9999696271364041,0.003896977264229491,0.00028572447437371284,0.0033581777465641624
2,1.5,1.0,2000,23,0.9904653962144375,0.04406308310348479,0.9994556756647558,0.01649733819808897,0.018033372689932995,0.013870821154064678
2,1.5,1.0,2000,24,1.0144217708868486,0.02382529770158618,0.9998373155835207,0.009018991531182848,0.0064473896091203145,0.007470311184161365
2,1.5,1.0,2000,25,0.9731950485505403,0.024783784721221398,0.9998307740345198,0.009198531553466418,0.005202259927695926,0.0077612065347598515
2,1.5,1.0,2000,26,1.044346159951228,0.0358253872205078,0.9996509093590193,0.013211560108114856,0.011451886114771504,0.01124779322528254
2,1.5,1.0,2000,27,0.994341511173261,0.013699244522194412,0.9999451976797055,0.005234611747518155,0.0029682765440157246,0.004290532967636095
2,1.5,1.0,2000,28,1.0007138908101816,0.011229217324397356,0.9999589528360673,0.004530296013103563,0.003960679377698332,0.0035286925932510047
2,1.5,1.0,2000,29,1.0013853567577757,0.0048116657479281575,0.9999931569429319,0.0018497374230038396,6.004072010355136e-05,0.0015039036156947818
2,1.5,1.0,2000,30,0.9754485117180199,0.023918058582090913,0.999834051835591,0.009109011044262219,0.004636705428225144,0.0074879652028509176
2,1.5,1.0,2000,31,1.0127112153339355,0.01234256957092625,0.9999501362480094,0.004993182952310856,0.0012143220597960014,0.003859324430271615
2,1.5,1.0,2000,32,1.0141353050426523,0.030702460153896275,0.9997008021375977,0.012231064189232354,0.0028649806455225465,0.009599746068235871
2,1.5,1.0,2000,33,1.0020329416414957,0.019409017454411148,0.9998951330739609,0.00724109542952946,0.007423799786802981,0.0061053123265704294
2,1.5,1.0,2000,34,1.0146944187270437,0.0024311264720264826,0.9999984292626134,0.0008862102985521322,0.0009513774918860451,0.0007649324782467728
2,1.5,1.0,2000,35,1.0185843615098178,0.02112319229577227,0.9998620280256977,0.008305780345707605,0.002301583151473928,0.0066055072556976575
2,1.5,1.0,2000,36,0.9893408011539109,0.006926510314423305,0.9999872728269672,0.002522615015499124,0.0004912397887577121,0.0021653679414037124
2,1.5,1.0,2000,37,1.008365256357198,0.018813828678047113,0.9998956969479831,0.007221601346547028,0.006767958751039945,0.005913716223059057
2,1.5,1.0,2000,38,1.013003374577002,0.021955643287339836,0.9998712205671217,0.008024320310101779,0.006088263309956812,0.00688545917353551
2,1.5,1.0,2000,39,1.0134927019974769,0.029514828102676124,0.9997525967656683,0.011122122871370425,0.013680791495584956,0.009310103086649006
2,1.5,1.0,2000,40,1.0092098981225766,0.014401796105400114,0.9999429094907517,0.005342775928688024,0.006185285008889522,0.004537277863014872
2,1.5,1.0,2000,41,1.0212613497775347,0.035424134201631916,0.9996321688237206,0.0135615481468628,0.010468702249264002,0.011113676388373515
2,1.5,1.0,2000,42,0.9986209967388503,0.019233683256013323,0.9998973174019585,0.007165284294483582,0.005554646467798801,0.006033536905982936
2,1.5,1.0,2000,43,1.0084650941187216,0.02700088914596421,0.9997942354584985,0.010143089802949036,0.011994416045595558,0.008510899636138757
2,1.5,1.0,2000,44,1.0336854847328465,0.021069884304256343,0.9998584336281857,0.00841327438677563,0.006230465800993271,0.006610728391262649
2,1.5,1.0,2000,45,0.9529612445893996,0.03206018637928693,0.9996618609592126,0.013002673586370486,0.01498934582789541,0.010114489135078451
2,1.5,1.0,2000,46,0.9988058782169024,0.021115701049032355,0.9998671490553871,0.008150182348051217,0.0005928426171528691,0.006599971922767818
2,1.5,1.0,2000,47,1.023833405024131,0.03079603248010241,0.9997292487932773,0.011635102206744146,0.006123713995085225,0.009642086463572072
2,1.5,1.0,2000,48,0.9835010877474958,0.019316336157323487,0.9998815727508232,0.007695038959510582,0.0044454968698469256,0.00605126791940047
2,1.5,1.0,2000,49,1.0072092532494736,0.024825605912569215,0.9998278707566254,0.009277102009103446,0.009430796348481114,0.007807686449164308
2,1.5,1.0,2000,50,0.990692630493662,0.0061413191075948064,0.999988296423294,0.002419046992726732,0.0022791942561281925,0.0019310393472750937
2,1.5,1.0,2000,51,1.0110954207480345,0.034251990641039426,0.9996748707702208,0.012750082936575981,0.003334980787069143,0.010709937453477796
2,1.5,1.0,2000,52,0.950147387915134,0.04938147108122541,0.9992259776834613,0.01967259917421399,0.023670362134663343,0.015585166552352647
2,1.5,1.0,2000,53,0.9760052040042118,0.029195287526759983,0.9997300671225396,0.011617505701746328,0.006364238543139861,0.009143871048687519
2,1.5,1.0,2000,54,1.012949581088039,0.029170832319345818,0.9997652927263464,0.010832988360872627,0.011361280917695988,0.009177053087686187
2,1.5,1.0,2000,55,0.9916201515637314,0.021972941592849505,0.9998523046615693,0.008593466658769588,0.00978063806036966,0.006926411406407712
2,1.5,1.0,2000,56,0.9715137766697787,0.04735825257674017,0.9994176476515466,0.017063885085955643,0.014131245159605458,0.014858672296935087
2,1.5,1.0,2000,57,1.000570688665903,0.015058214537162735,0.9999393109666079,0.0055085857255759655,0.004714202668087955,0.004726520052721751
2,1.5,1.0,2000,58,1.0222993435687018,0.043238745434865354,0.999438386979062,0.016757282311551658,0.0027013821683101553,0.013516649248069753
2,1.5,1.0,2000,59,1.0141272291466445,0.02624862668067396,0.9998079590254748,0.009799004401600586,0.01006076341633349,0.008256115309799408
2,1.5,1.0,2000,60,0.9969138063153385,0.03811676562667246,0.9996132330103102,0.013906239421385578,0.011784155698491651,0.011963748627712916
2,1.5,1.0,2000,61,1.0416777696060062,0.012763041635102076,0.9999534060786849,0.004826692517403201,0.003057669781146685,0.0039991447931072175
2,1.5,1.0,2000,62,0.9904584062184489,0.0513673134220892,0.9991307237720266,0.020847976256381916,0.01864621409059607,0.016145589427043937
2,1.5,1.0,2000,63,1.0267987659474624,0.02570184380431505,0.9998160835399961,0.009589485387753798,0.007484182982315155,0.008063120136537549
2,1.5,1.0,2000,64,1.0224384994833473,0.005898172434948113,0.9999898722261108,0.002250308188809646,0.00012858923516684433,0.0018435210176784174
2,1.5,1.0,2000,65,0.9640578689508864,0.04096362942007117,0.9995041132640375,0.015746217576968594,0.018513199298635277,0.012915154187965069
2,1.5,1.0,2000,66,1.005550156570754,0.03205154734277635,0.9996906172195011,0.012437499356761993,0.005144057516713963,0.01002898940801526
2,1.5,1.0,2000,67,1.0094169806138384,0.03244377707363377,0.9996678702386033,0.01288661634015618,0.00046523199295663676,0.01014044261868172
2,1.5,1.0,2000,68,1.024605350467813,0.00669783472358781,0.9999872170391264,0.002528137740865518,0.0012519554594461388,0.0020966129474520863
2,1.5,1.0,2000,69,1.00307274249832,0.06133053057070722,0.9989575200805718,0.022830680228897067,0.015206606216149048,0.019221211361284418
2,1.5,1.0,2000,70,0.9938640114905998,0.015474740992378055,0.9999342119118324,0.005735332953175124,0.003971969606421438,0.004850632212200123
2,1.5,1.0,2000,71,1.015604820252619,0.019964082037726587,0.9998795788939832,0.007759545927981315,0.00871281530072294,0.0062911660253439266
2,1.5,1.0,2000,72,0.9711316653061165,0.021820460974630664,0.9998743185212493,0.00792721510842848,0.008001203696769002,0.006859722796210148
2,1.5,1.0,2000,73,0.9938594193772237,0.00915323572083727,0.9999794761225098,0.003203426094837531,0.0016301599788942863,0.0028648322974083123
2,1.5,1.0,2000,74,1.0154755338812098,0.029689415288295887,0.9997512240144855,0.01115293650825996,0.009164223234997148,0.00931774164391647
2,1.5,1.0,2000,75,1.0314251445647793,0.027852813340628654,0.9997697959703902,0.010728560705188496,0.00874517420705268,0.008743233166785463
2,1.5,1.0,2000,76,1.0004019080349325,0.02938321774185175,0.9997853654634751,0.010359404821826058,0.010277165601076098,0.009232319701638955
2,1.5,1.0,2000,77,0.9885057965044819,0.009066039769736604,0.9999786511605887,0.003267173044947764,0.0011699649529707857,0.002835666482176111
2,1.5,1.0,2000,78,1.0043362125056317,0.030649050860264475,0.999740786003601,0.011384506937042509,0.010204992910741626,0.009626230080867708
2,1.5,1.0,2000,79,1.0191477123192627,0.014403265791119342,0.9999378527473555,0.005574372280562755,0.0012220377893516654,0.004503178704819985
2,1.5,1.0,2000,80,0.976436417528126,0.01605763884552706,0.9999251032988545,0.006119505745783589,0.0044830167547518646,0.005036003825894157
2,1.5,1.0,2000,81,0.9786042870403837,0.0359070784227027,0.9996364658234992,0.01348210251594288,0.00992692944970368,0.011259928449999927
2,1.5,1.0,2000,82,1.0029455870279793,0.00967671176352594,0.9999720248247576,0.003739998345080991,0.0030989010821076165,0.003038055548500189
2,1.5,1.0,2000,83,1.0071724383674243,0.03987862170753352,0.9995561551677259,0.014897060654270726,0.012698723565562186,0.012519990709728965
2,1.5,1.0,2000,84,1.0128030746242755,0.04225571302173486,0.9995202294086052,0.015488230876940408,0.007884902291769651,0.01322735000250764
2,1.5,1.0,2000,85,0.9978364666808035,0.015704205285060713,0.9999340731842259,0.005741376828517421,0.004597855996912362,0.004926833551122469
2,1.5,1.0,2000,86,1.0361670350044625,0.024277312222725753,0.9998143244726784,0.009635235527003023,0.004342579963599585,0.007598572667860562
2,1.5,1.0,2000,87,1.03219832626232,0.05881912527897393,0.9990608514363931,0.021669662706267124,0.013696506309545704,0.01842815692146965
2,1.5,1.0,2000,88,0.9973899528789721,0.0613661204363981,0.9989044517503194,0.02340457486989051,0.017205029359620934,0.01924703794613089
2,1.5,1.0,2000,89,0.9728772248526815,0.026266133338574797,0.9998037397483008,0.00990606510424862,0.00885491150607567,0.008250599957395558
2,1.5,1.0,2000,90,0.9954683247082643,0.038831443490858486,0.9995764390080686,0.014552680026910481,0.018039709303124925,0.01224894405124767
2,1.5,1.0,2000,91,0.991637421456109,0.026029276489051824,0.9998241680182466,0.009376352749159666,0.004710875768934424,0.008147090093770777
2,1.5,1.0,2000,92,1.023691362201795,0.018980121586196688,0.9999006600357246,0.007047693391293815,0.005760482797597465,0.005956264630113476
2,1.5,1.0,2000,93,0.9910899582802746,0.07571391932916012,0.9982251249924189,0.0297898892879879,0.00038134048585358206,0.023664525656079016
2,1.5,1.0,2000,94,0.9488899802056538,0.017730825915203575,0.9999028379368164,0.0069700094398643855,0.007479146914402808,0.005584472654640746
2,1.5,1.0,2000,95,1.0293519594897738,0.03440004415580251,0.9996325986734558,0.013553621776932635,0.011297530442935792,0.010802970630028896
2,1.5,1.0,2000,96,1.022868175459567,0.04052767865694392,0.9994614896848752,0.016408996238720552,0.017458538289726648,0.012767723658543596
2,1.5,1.0,2000,97,0.9843528806637658,0.013930421154762906,0.999941047219596,0.005429216352478184,0.0030801786028344783,0.00436325226461433
2,1.5,1.0,2000,98,0.9609237379633597,0.038652581339447885,0.9995864737704547,0.014379259882643805,0.012818607485249352,0.012138214047751988
2,1.5,1.0,2000,99,0.9766187139980932,0.02402703128323287,0.9998272853762445,0.009292863491825664,0.007855100919574915,0.00754446399003327
2,1.5,1.0,10000,0,0.9994840388307841,0.0018513487308013596,0.9999989151510772,0.0007364947124180678,0.0005052560358315875,0.0005805239708353542
2,1.5,1.0,10000,1,0.9912099124375973,0.007461099318663629,0.9999833392610591,0.0028862379441858114,0.001986653856288792,0.0023391883867336302
2,1.5,1.0,10000,2,0.9979407354242316,0.010478253357007198,0.9999680549055221,0.003996566931622793,0.004349427836551485,0.0032994933339017575
2,1.5,1.0,10000,3,0.9955171806092196,0.007188303803603886,0.9999844458002884,0.002788745211696681,0.003077050811548796,0.0022646070780658165
2,1.5,1.0,10000,4,0.9897428586824238,0.019959504903633934,0.9998792368110376,0.007770559470282983,0.008184012034342662,0.006283745404730993
2,1.5,1.0,10000,5,1.0000053693372408,0.012590558017944752,0.9999508090245652,0.004959383804203729,0.004960469268202401,0.003961967618506006
2,1.5,1.0,10000,6,1.0141050849363962,0.025283271983668594,0.9998221401328704,0.009430266887252993,0.009207622746106134,0.007948466216765383
2,1.5,1.0,10000,7,0.9759021726494796,0.014598980702631943,0.9999393356802426,0.005507464015195952,0.006414165224380329,0.00460108186937252
2,1.5,1.0,10000,8,0.9956324653137067,0.013263031997245702,0.9999527982688154,0.00485807220944942,0.004967415064093385,0.004170629329773617
2,1.5,1.0,10000,9,0.9986103174463046,0.0093240805722722,0.999975335304208,0.003511744281122496,0.002422397858968826,0.0029228309534832498
2,1.5,1.0,10000,10,0.9825579126358932,0.011591933036980619,0.9999605598126237,0.0044407312109802,0.00411388594360555,0.003642912540069391
2,1.5,1.0,10000,11,1.0115986494910885,0.0015807271996728944,0.9999993094428904,0.0005876040799697976,0.00021503437159144982,0.0004944587091789311
2,1.5,1.0,10000,12,1.008008213043957,0.01701527686885868,0.9999265513594958,0.006060059426450538,0.0052088755121936356,0.005340026936114705
2,1.5,1.0,10000,13,0.9931838113954686,0.013550861810622981,0.9999435004385617,0.005315052278121194,0.0009024960984989011,0.004236165045186435
2,1.5,1.0,10000,14,1.0077134238789869,0.01660757083984058,0.9999257206185165,0.006094234221107428,0.0073012698230992,0.005234135731919135
2,1.5,1.0,10000,15,0.984337334406695,0.01212129349070453,0.9999548359679701,0.004752053873327833,0.00302409972356649,0.003798804326347433
2,1.5,1.0,10000,16,1.0107586011359273,0.01223432107190274,0.9999573953735421,0.004615442907130084,0.00017528100055684348,0.003823889809614415
2,1.5,1.0,10000,17,0.9992030317199856,0.017845173681038485,0.99990907686315,0.00674251944194713,0.005850428047683194,0.005603858078957655
2,1.5,1.0,10000,18,1.0029780709200995,0.0068374123957558,0.9999867835923594,0.002570642686237047,0.0003112983612367813,0.002137237326015798
2,1.5,1.0,10000,19,1.0140189672160038,0.020686168532599664,0.9998887970443523,0.007456639848071013,0.005947206060938895,0.006488972621052365
2,1.5,1.0,10000,20,0.971558419609768,0.006786397628371485,0.9999863662786521,0.0026109118472168735,0.0018195173971918086,0.0021277494087027404
2,1.5,1.0,10000,21,1.0054264202964922,0.009141963130378619,0.9999775170000309,0.003352834619324401,0.0018816639339973788,0.0028626366756348827
2,1.5,1.0,10000,22,0.9937985736792542,0.011237510234108376,0.9999656832230277,0.004142268519325684,0.001537360954789454,0.0035151721159447902
2,1.5,1.0,10000,23,0.9985913774957303,0.01922680678508872,0.9998972251005055,0.007168504010408517,0.006996343812161372,0.006043855966187029
2,1.5,1.0,10000,24,1.0039378799560055,0.019180202840987225,0.9998977261413798,0.007151008971474629,0.007381159222527665,0.006033806051958621
2,1.5,1.0,10000,25,0.9918898393698503,0.008978964872667784,0.9999743933190692,0.0035781755777751344,0.0029234670178559497,0.0028193420637146957
2,1.5,1.0,10000,26,1.0104979035009802,0.01087368958447875,0.999966294583475,0.00410520502076589,0.0002853848899577045,0.003398690514692203
2,1.5,1.0,10000,27,0.9936328860799521,0.008205485584974982,0.9999803830932016,0.003131845047119466,0.0034859535141209055,0.0025847466179205014
2,1.5,1.0,10000,28,0.9942987943103647,0.008019998776293544,0.9999823197375863,0.0029732358141919234,0.0033248056513141317,0.0025253856411418464
2,1.5,1.0,10000,29,0.9921428617312669,0.004498586862543011,0.99999352120894,0.0017998320838275995,0.0017118938929521327,0.0014149080780645582
2,1.5,1.0,10000,30,1.0057267682512576,0.016776258500605382,0.9999228439879959,0.006211119544982183,0.004914520054419299,0.005263194002130841
2,1.5,1.0,10000,31,1.007261557816352,0.005689284095555326,0.9999915412696434,0.0020565420439036977,0.0021539414663347676,0.001789337056888584
2,1.5,1.0,10000,32,1.0091024632766703,0.025354382243534396,0.999803238142936,0.009918716072759508,0.006359818260755633,0.007946475293061419
2,1.5,1.0,10000,33,0.9906848742005665,0.014800754752952871,0.9999278266142833,0.006007220060756397,0.002314400033732503,0.004630934688356165
2,1.5,1.0,10000,34,1.0097788282752396,0.005051833669707708,0.9999935853231409,0.0017909043608124416,0.002064433660635122,0.0015904788030719245
2,1.5,1.0,10000,35,1.007232488107362,0.011899553150583974,0.9999577115131596,0.0045982870093331536,0.004597667059823048,0.0037435504847767105
2,1.5,1.0,10000,36,1.000728496451817,0.0030126210567105135,0.9999977507846984,0.0010604752004471254,0.0007641776342220652,0.0009442449900909515
2,1.5,1.0,10000,37,0.9825587829600956,0.014843698907435943,0.9999330432085417,0.005786051825654161,0.006460203856843385,0.004677481782703632
2,1.5,1.0,10000,38,0.9818342310470404,0.010086830943845824,0.9999695096888948,0.0039045045207565525,0.0036185740866028593,0.0031702990249712066
2,1.5,1.0,10000,39,1.0144154576530486,0.013679992565102406,0.9999414002402283,0.005412936345998766,0.0030408663480264594,0.0042849108968042405
2,1.5,1.0,10000,40,1.0046717820482671,0.010636951778926524,0.9999698038410849,0.003885624719086695,0.0023184531072886956,0.003331484793992983
2,1.5,1.0,10000,41,1.0033223987226745,0.007680738824729126,0.9999822882376113,0.00297588326289854,0.0027811499564746214,0.0024143249665931686
2,1.5,1.0,10000,42,1.0133840693611411,0.017120579313853846,0.9999198625574128,0.006329985884149503,0.006375010686072448,0.005383634111067703
2,1.5,1.0,10000,43,1.0139271853649519,0.010160451500243901,0.999970640166405,0.003831437954277727,0.0035648956521563144,0.0031926684853975057
2,1.5,1.0,10000,44,1.0074645275120901,0.013316142349659851,0.9999431924177127,0.005329520723634887,0.005198958331112691,0.004189791818702052
2,1.5,1.0,10000,45,0.990618697690432,0.009776298834243786,0.9999711203114914,0.003799979507085026,0.002819472091985031,0.003066668827941115
2,1.5,1.0,10000,46,0.9878545471887975,0.007363590725589344,0.9999838079380625,0.002845352520991102,0.0025334940258171824,0.002313364533164497
2,1.5,1.0,10000,47,1.0032002958729218,0.006010981391548217,0.9999884922473491,0.0023987238952133125,0.0004135570941793797,0.0018791302689037403
2,1.5,1.0,10000,48,1.011204411513601,0.009414351124359788,0.9999751244832211,0.00352672062820615,0.0011514195774371546,0.002944393075250498
2,1.5,1.0,10000,49,1.015858037880846,0.005971006244295034,0.999989943941191,0.0022423267836169406,0.0010035713691127675,0.001868554994862242
2,1.5,1.0,10000,50,1.006453135967351,0.007163584907677328,0.999985343941034,0.00270703333615426,0.0015383768322489344,0.0022435102851946402
2,1.5,1.0,10000,51,1.0189289700995965,0.0065034335367875305,0.9999894689872096,0.002294669125424355,0.0005173226318973214,0.0020332210182935823
2,1.5,1.0,10000,52,0.9781516955796178,0.025807964294572487,0.9997997544680305,0.010006136416456401,0.01155392113875146,0.008135979087023059
2,1.5,1.0,10000,53,0.9876900799067059,0.0028779010381522942,0.9999974942362418,0.0011193220622669954,0.0006250795772945318,0.0009013463417862592
2,1.5,1.0,10000,54,1.012388026632088,0.00178111885660668,0.9999990537812202,0.0006878294773042076,0.0005696732144474024,0.0005591794581400731
2,1.5,1.0,10000,55,0.9951928010886165,0.011491306295318455,0.9999641128998296,0.0042359827767798055,0.0032062863267747557,0.003603879058650978
2,1.5,1.0,10000,56,0.9991448754025132,0.014840152359616264,0.9999385900971962,0.005541204869143887,0.0064913088568815495,0.004676747148202452
2,1.5,1.0,10000,57,0.9986329711189637,0.004438396734378956,0.9999941289655521,0.0017133351172340318,0.0014515696595667367,0.0013936969556506754
2,1.5,1.0,10000,58,1.004438661746055,0.004007452131198697,0.9999956401560683,0.001476455880065144,0.0014901951454261919,0.0012601029984852749
2,1.5,1.0,10000,59,1.0112433698832597,0.003119726499176969,0.9999972651838603,0.0011693622491734906,0.0013144106720868322,0.000982611418041578
2,1.5,1.0,10000,60,1.0022676440278468,0.008877643326990937,0.9999771301349332,0.0033815577081363923,0.0004114864354695116,0.0027749815441544634
2,1.5,1.0,10000,61,1.0088306120389805,0.006555274007135305,0.999986703923696,0.002578378977569125,0.0006423442511958952,0.0020497220606359064
2,1.5,1.0,10000,62,1.003731568551807,0.013754652913590838,0.999943563773433,0.005312072409476588,0.004743272976726171,0.004321251241021814
2,1.5,1.0,10000,63,1.0187292191763024,0.019245898697841626,0.9998997048587701,0.007081494942096831,0.0066485174440736325,0.006046870120198953
2,1.5,1.0,10000,64,1.0152422892443682,0.005732043507657224,0.9999897734324581,0.002261257121808097,0.0020478204877907324,0.0018015579094161531
2,1.5,1.0,10000,65,0.986422717123045,0.02104048665323646,0.9998741420934723,0.007932777146998663,0.009253782656897242,0.0066311775417765804
2,1.5,1.0,10000,66,1.0005141711872594,0.013279543522628253,0.9999466753660853,0.005163556618977374,0.001372765028281233,0.004152479352558776
2,1.5,1.0,10000,67,0.9913119976111037,0.006743454811466143,0.9999875198782031,0.00249801138877236,0.0006628844954930252,0.002108567494126031
