stage,seed,target_class,metric,transform_set,transform,base_score,transformed_score,retention
pilot,3,persistent_shared_mode,linear_CKA,DESTROY,D3_IAAFT_surrogate,0.16687822929057378,0.032807712011607607,0.19659671696588868
pilot,3,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D3_IAAFT_surrogate,0.054286178978873945,0.03227311167738528,0.5944995997958286
pilot,3,persistent_shared_mode,correlon_v1,DESTROY,D4_edge_cutting,0.2713207714372718,0.0,0.0
pilot,3,persistent_shared_mode,pearson,DESTROY,D4_edge_cutting,0.1739673288383311,0.05574753709386823,0.32044831329033485
pilot,3,persistent_shared_mode,mutual_information,DESTROY,D4_edge_cutting,0.05181941342004848,0.008839059125304027,0.17057427982934814
pilot,3,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D4_edge_cutting,2.5896102011826367,1.3841582460365356,0.534504476930316
pilot,3,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D4_edge_cutting,0.21580085009855304,0.11534652050304456,0.5345044769303157
pilot,3,persistent_shared_mode,spectral_coherence,DESTROY,D4_edge_cutting,0.2846254580763606,0.12166589939884714,0.4274596524890127
pilot,3,persistent_shared_mode,autocorrelation_persistence,DESTROY,D4_edge_cutting,0.683932141173024,0.6434246937126956,0.9407727097152455
pilot,3,persistent_shared_mode,linear_CKA,DESTROY,D4_edge_cutting,0.16687822929057378,0.01825735489587197,0.10940525300086731
pilot,3,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D4_edge_cutting,0.054286178978873945,0.03210119214293644,0.5913326881125482
pilot,3,persistent_shared_mode,correlon_v1,DESTROY,D5_source_swap,0.2713207714372718,0.0,0.0
pilot,3,persistent_shared_mode,pearson,DESTROY,D5_source_swap,0.1739673288383311,0.048393513340948574,0.27817587166565605
pilot,3,persistent_shared_mode,mutual_information,DESTROY,D5_source_swap,0.05181941342004848,0.006861086188973076,0.13240377951323126
pilot,3,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D5_source_swap,2.5896102011826367,1.566247119550106,0.6048196438347455
pilot,3,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D5_source_swap,0.21580085009855304,0.13052059329584215,0.6048196438347455
pilot,3,persistent_shared_mode,spectral_coherence,DESTROY,D5_source_swap,0.2846254580763606,0.15951030415199977,0.5604217740396421
pilot,3,persistent_shared_mode,autocorrelation_persistence,DESTROY,D5_source_swap,0.683932141173024,0.6798874204032086,0.9940860788281155
pilot,3,persistent_shared_mode,linear_CKA,DESTROY,D5_source_swap,0.16687822929057378,0.013188611012698581,0.07903134560311126
pilot,3,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D5_source_swap,0.054286178978873945,0.024174862576327227,0.44532260385714634
pilot,3,persistent_shared_mode,correlon_v1,DESTROY,D6_common_driver_replacement,0.2713207714372718,0.27319273098273883,1.0
pilot,3,persistent_shared_mode,pearson,DESTROY,D6_common_driver_replacement,0.1739673288383311,0.12168837172909974,0.6994897981228734
pilot,3,persistent_shared_mode,mutual_information,DESTROY,D6_common_driver_replacement,0.05181941342004848,0.02082516299926862,0.4018795587371807
pilot,3,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D6_common_driver_replacement,2.5896102011826367,2.325487881483501,0.8980069202776098
pilot,3,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D6_common_driver_replacement,0.21580085009855304,0.19379065679029175,0.8980069202776099
pilot,3,persistent_shared_mode,spectral_coherence,DESTROY,D6_common_driver_replacement,0.2846254580763606,0.24704498087100754,0.8679651586357016
pilot,3,persistent_shared_mode,autocorrelation_persistence,DESTROY,D6_common_driver_replacement,0.683932141173024,0.1075774263656288,0.1572925439373574
pilot,3,persistent_shared_mode,linear_CKA,DESTROY,D6_common_driver_replacement,0.16687822929057378,0.08197195525141526,0.49120820372969703
pilot,3,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D6_common_driver_replacement,0.054286178978873945,0.03816978314300873,0.7031215653962847
pilot,3,persistent_shared_mode,correlon_v1,DESTROY,D7_history_destruction,0.2713207714372718,0.0,0.0
pilot,3,persistent_shared_mode,pearson,DESTROY,D7_history_destruction,0.1739673288383311,0.0759528227070168,0.4365924522391225
pilot,3,persistent_shared_mode,mutual_information,DESTROY,D7_history_destruction,0.05181941342004848,0.017519675943645674,0.33809097377523506
pilot,3,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D7_history_destruction,2.5896102011826367,1.8582480140265565,0.7175782722735344
pilot,3,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D7_history_destruction,0.21580085009855304,0.15485400116887962,0.7175782722735341
pilot,3,persistent_shared_mode,spectral_coherence,DESTROY,D7_history_destruction,0.2846254580763606,0.1226386274232427,0.43087722458874594
pilot,3,persistent_shared_mode,autocorrelation_persistence,DESTROY,D7_history_destruction,0.683932141173024,0.6847898961943866,1.0
pilot,3,persistent_shared_mode,linear_CKA,DESTROY,D7_history_destruction,0.16687822929057378,0.03089359758683767,0.18512659031781034
pilot,3,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D7_history_destruction,0.054286178978873945,0.03437729258308386,0.6332604952074847
pilot,3,persistent_shared_mode,correlon_v1,DESTROY,D8_block_shuffle,0.2713207714372718,0.0,0.0
pilot,3,persistent_shared_mode,pearson,DESTROY,D8_block_shuffle,0.1739673288383311,0.0652454463620649,0.3750442499620023
pilot,3,persistent_shared_mode,mutual_information,DESTROY,D8_block_shuffle,0.05181941342004848,0.013940184057627869,0.2690147019733445
pilot,3,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D8_block_shuffle,2.5896102011826367,1.725138447253435,0.6661768811636554
pilot,3,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D8_block_shuffle,0.21580085009855304,0.1437615372711195,0.666176881163655
pilot,3,persistent_shared_mode,spectral_coherence,DESTROY,D8_block_shuffle,0.2846254580763606,0.14593784844792887,0.5127364552498183
pilot,3,persistent_shared_mode,autocorrelation_persistence,DESTROY,D8_block_shuffle,0.683932141173024,0.6600713859857564,0.9651123938314354
pilot,3,persistent_shared_mode,linear_CKA,DESTROY,D8_block_shuffle,0.16687822929057378,0.023472789587223198,0.14065818942956074
pilot,3,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D8_block_shuffle,0.054286178978873945,0.033995858808041735,0.6262341437085044
pilot,3,direct_coupling_SCM,correlon_v1,PRESERVE,P1_node_permutation,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,PRESERVE,P1_node_permutation,0.07145563442388866,0.07145563442388866,1.0
pilot,3,direct_coupling_SCM,mutual_information,PRESERVE,P1_node_permutation,0.013426537047647735,0.013426537047647735,1.0
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P1_node_permutation,1.5923285933961224,1.5923285933961226,1.0
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P1_node_permutation,0.13269404944967692,0.13269404944967692,1.0
pilot,3,direct_coupling_SCM,spectral_coherence,PRESERVE,P1_node_permutation,0.26060108337612653,0.2606010833761265,0.9999999999999998
pilot,3,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P1_node_permutation,0.5961302871975048,0.5961302871975049,1.0
pilot,3,direct_coupling_SCM,linear_CKA,PRESERVE,P1_node_permutation,0.02983100658530671,0.02983100658530671,1.0
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P1_node_permutation,0.058451988952709255,0.0584519889527092,0.999999999999999
pilot,3,direct_coupling_SCM,correlon_v1,PRESERVE,P2_global_scaling,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,PRESERVE,P2_global_scaling,0.07145563442388866,0.07145563442388869,1.0
pilot,3,direct_coupling_SCM,mutual_information,PRESERVE,P2_global_scaling,0.013426537047647735,0.01342653032850527,0.9999994995625126
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P2_global_scaling,1.5923285933961224,3.5685756939442173,1.0
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P2_global_scaling,0.13269404944967692,0.20850124515986806,1.0
pilot,3,direct_coupling_SCM,spectral_coherence,PRESERVE,P2_global_scaling,0.26060108337612653,0.1276925250425834,0.4899923031336148
pilot,3,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P2_global_scaling,0.5961302871975048,0.5961302871975048,1.0
pilot,3,direct_coupling_SCM,linear_CKA,PRESERVE,P2_global_scaling,0.02983100658530671,0.015593996946734003,0.5227445779323733
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P2_global_scaling,0.058451988952709255,0.05234325017811753,0.8954913445368982
pilot,3,direct_coupling_SCM,correlon_v1,PRESERVE,P3_affine_offset,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,PRESERVE,P3_affine_offset,0.07145563442388866,0.07145563442388865,0.9999999999999998
pilot,3,direct_coupling_SCM,mutual_information,PRESERVE,P3_affine_offset,0.013426537047647735,0.013426537047647735,1.0
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P3_affine_offset,1.5923285933961224,1.5923285933961222,0.9999999999999999
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P3_affine_offset,0.13269404944967692,0.13269404944967692,1.0
pilot,3,direct_coupling_SCM,spectral_coherence,PRESERVE,P3_affine_offset,0.26060108337612653,0.2606010833761271,1.0
pilot,3,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P3_affine_offset,0.5961302871975048,0.5961302871975046,0.9999999999999997
pilot,3,direct_coupling_SCM,linear_CKA,PRESERVE,P3_affine_offset,0.02983100658530671,0.029831006585306685,0.9999999999999992
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P3_affine_offset,0.058451988952709255,0.0584519889527092,0.999999999999999
pilot,3,direct_coupling_SCM,correlon_v1,PRESERVE,P4_orthogonal_basis_rotation,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,PRESERVE,P4_orthogonal_basis_rotation,0.07145563442388866,0.07105623000113521,0.9944104558587485
pilot,3,direct_coupling_SCM,mutual_information,PRESERVE,P4_orthogonal_basis_rotation,0.013426537047647735,0.013426537047647735,1.0
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P4_orthogonal_basis_rotation,1.5923285933961224,1.5923285933961218,0.9999999999999996
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P4_orthogonal_basis_rotation,0.13269404944967692,0.13269404944967686,0.9999999999999996
pilot,3,direct_coupling_SCM,spectral_coherence,PRESERVE,P4_orthogonal_basis_rotation,0.26060108337612653,0.2606010833761264,0.9999999999999996
pilot,3,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P4_orthogonal_basis_rotation,0.5961302871975048,0.5950168130453771,0.9981321630924637
pilot,3,direct_coupling_SCM,linear_CKA,PRESERVE,P4_orthogonal_basis_rotation,0.02983100658530671,0.029831006585306696,0.9999999999999996
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P4_orthogonal_basis_rotation,0.058451988952709255,0.0584519889527092,0.999999999999999
pilot,3,direct_coupling_SCM,correlon_v1,PRESERVE,P5_observation_noise,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,PRESERVE,P5_observation_noise,0.07145563442388866,0.07045600198397728,0.9860104462304348
pilot,3,direct_coupling_SCM,mutual_information,PRESERVE,P5_observation_noise,0.013426537047647735,0.012894648966551014,0.9603853116250921
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P5_observation_noise,1.5923285933961224,1.6090359662605407,1.0
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P5_observation_noise,0.13269404944967692,0.13277476618828357,1.0
pilot,3,direct_coupling_SCM,spectral_coherence,PRESERVE,P5_observation_noise,0.26060108337612653,0.2739644249951454,1.0
pilot,3,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P5_observation_noise,0.5961302871975048,0.5899152552844507,0.9895743731755823
pilot,3,direct_coupling_SCM,linear_CKA,PRESERVE,P5_observation_noise,0.02983100658530671,0.02902989537895384,0.9731450159396412
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P5_observation_noise,0.058451988952709255,0.05666707667643067,0.9694636177782988
pilot,3,direct_coupling_SCM,correlon_v1,PRESERVE,P6_time_reparameterization,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,PRESERVE,P6_time_reparameterization,0.07145563442388866,0.07912966026654882,1.0
pilot,3,direct_coupling_SCM,mutual_information,PRESERVE,P6_time_reparameterization,0.013426537047647735,0.016300611405464016,1.0
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P6_time_reparameterization,1.5923285933961224,1.4199301649409826,0.8917318767180786
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P6_time_reparameterization,0.13269404944967692,0.13762214362323444,1.0
pilot,3,direct_coupling_SCM,spectral_coherence,PRESERVE,P6_time_reparameterization,0.26060108337612653,0.2488179044319251,0.9547846125904446
pilot,3,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P6_time_reparameterization,0.5961302871975048,0.7142284752177998,1.0
pilot,3,direct_coupling_SCM,linear_CKA,PRESERVE,P6_time_reparameterization,0.02983100658530671,0.03635201730042415,1.0
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P6_time_reparameterization,0.058451988952709255,0.057112106774868054,0.977077218383018
pilot,3,direct_coupling_SCM,correlon_v1,PRESERVE,P7_coarse_graining,0.0,0.14651005320002886,1.0
pilot,3,direct_coupling_SCM,pearson,PRESERVE,P7_coarse_graining,0.07145563442388866,0.08797297195125403,1.0
pilot,3,direct_coupling_SCM,mutual_information,PRESERVE,P7_coarse_graining,0.013426537047647735,0.020394257475315758,1.0
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P7_coarse_graining,1.5923285933961224,1.3541676893649282,0.85043231339378
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P7_coarse_graining,0.13269404944967692,0.14108936172178996,1.0
pilot,3,direct_coupling_SCM,spectral_coherence,PRESERVE,P7_coarse_graining,0.26060108337612653,0.45685000994530245,1.0
pilot,3,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P7_coarse_graining,0.5961302871975048,0.4791086696551385,0.8036979162852101
pilot,3,direct_coupling_SCM,linear_CKA,PRESERVE,P7_coarse_graining,0.02983100658530671,0.04528629391553968,1.0
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P7_coarse_graining,0.058451988952709255,0.10169104917139088,1.0
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D1_temporal_shuffle,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D1_temporal_shuffle,0.07145563442388866,0.034384480956255604,0.4812004152433971
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D1_temporal_shuffle,0.013426537047647735,0.0038231141426675608,0.28474312692097714
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D1_temporal_shuffle,1.5923285933961224,1.3582740275402376,0.8530111392669948
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D1_temporal_shuffle,0.13269404944967692,0.11318950229501983,0.8530111392669946
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D1_temporal_shuffle,0.26060108337612653,0.12123386084105602,0.46520858344275845
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D1_temporal_shuffle,0.5961302871975048,0.02264145154757097,0.03798070997870571
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D1_temporal_shuffle,0.02983100658530671,0.006907484114868044,0.2315538396304177
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D1_temporal_shuffle,0.058451988952709255,0.030930210748973175,0.5291558303344878
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D2_phase_randomization,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D2_phase_randomization,0.07145563442388866,0.043632463817425436,0.6106231393676979
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D2_phase_randomization,0.013426537047647735,0.005562932250407271,0.41432368083189924
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D2_phase_randomization,1.5923285933961224,1.3077307345102638,0.8212693912134884
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D2_phase_randomization,0.13269404944967692,0.10897756120918865,0.8212693912134882
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D2_phase_randomization,0.26060108337612653,0.15561236091004338,0.5971286032047974
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D2_phase_randomization,0.5961302871975048,0.5956537878289871,0.9992006791489193
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D2_phase_randomization,0.02983100658530671,0.01122320235482922,0.376226069433313
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D2_phase_randomization,0.058451988952709255,0.03077975998800414,0.526581910034004
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D3_IAAFT_surrogate,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D3_IAAFT_surrogate,0.07145563442388866,0.060315787117877,0.8441012049528812
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D3_IAAFT_surrogate,0.013426537047647735,0.010841965103435713,0.8075027138390217
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D3_IAAFT_surrogate,1.5923285933961224,1.3642225818233982,0.8567468972680952
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D3_IAAFT_surrogate,0.13269404944967692,0.11368521515194983,0.8567468972680947
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D3_IAAFT_surrogate,0.26060108337612653,0.11579904422223479,0.44435365625514917
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D3_IAAFT_surrogate,0.5961302871975048,0.5951803837135964,0.9984065505405302
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D3_IAAFT_surrogate,0.02983100658530671,0.021447465204985007,0.7189655214500531
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D3_IAAFT_surrogate,0.058451988952709255,0.02734997431766306,0.46790493886855816
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D4_edge_cutting,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D4_edge_cutting,0.07145563442388866,0.056005553906952305,0.7837807943138048
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D4_edge_cutting,0.013426537047647735,0.00879973137072132,0.6553984351656029
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D4_edge_cutting,1.5923285933961224,1.4470800981383378,0.9087823355931841
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D4_edge_cutting,0.13269404944967692,0.12059000817819486,0.9087823355931841
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D4_edge_cutting,0.26060108337612653,0.11519286463976823,0.4420275738973423
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D4_edge_cutting,0.5961302871975048,0.583406574581102,0.9786561547204407
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D4_edge_cutting,0.02983100658530671,0.01849200357226728,0.6198920415034045
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D4_edge_cutting,0.058451988952709255,0.030071485793505714,0.5144647142432592
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D5_source_swap,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D5_source_swap,0.07145563442388866,0.05417748452075819,0.7581975159490834
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D5_source_swap,0.013426537047647735,0.009165151159081675,0.6826146702278206
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D5_source_swap,1.5923285933961224,1.55304284287236,0.9753281133764146
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D5_source_swap,0.13269404944967692,0.12942023690603002,0.9753281133764143
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D5_source_swap,0.26060108337612653,0.12407852137387304,0.4761243497778942
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D5_source_swap,0.5961302871975048,0.6120490933909856,1.0
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D5_source_swap,0.02983100658530671,0.016927115077974078,0.5674335872498364
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D5_source_swap,0.058451988952709255,0.02923069590406374,0.5000804322965454
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D6_common_driver_replacement,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D6_common_driver_replacement,0.07145563442388866,0.06189946436249601,0.8662642891853202
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D6_common_driver_replacement,0.013426537047647735,0.00885870455373261,0.6597907205927394
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D6_common_driver_replacement,1.5923285933961224,1.564298367839858,0.9823967077696687
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D6_common_driver_replacement,0.13269404944967692,0.13035819731998813,0.982396707769668
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D6_common_driver_replacement,0.26060108337612653,0.21257652557147602,0.8157162004758957
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D6_common_driver_replacement,0.5961302871975048,0.047534103429725194,0.07973777620524856
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D6_common_driver_replacement,0.02983100658530671,0.022581543842564753,0.7569822955182248
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D6_common_driver_replacement,0.058451988952709255,0.033010643207057655,0.5647479888796428
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D7_history_destruction,0.0,0.0,0.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D7_history_destruction,0.07145563442388866,0.06413877420264039,0.897602753369409
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D7_history_destruction,0.013426537047647735,0.013369219640424812,0.9957310357079032
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D7_history_destruction,1.5923285933961224,1.4471148535275602,0.9088041623627131
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D7_history_destruction,0.13269404944967692,0.12059290446063003,0.9088041623627129
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D7_history_destruction,0.26060108337612653,0.09960179560661438,0.3822002361473637
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D7_history_destruction,0.5961302871975048,0.5946497266812169,0.9975163809856931
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D7_history_destruction,0.02983100658530671,0.023871741469903052,0.8002325165139115
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D7_history_destruction,0.058451988952709255,0.03475148360188118,0.5945303868102242
pilot,3,direct_coupling_SCM,correlon_v1,DESTROY,D8_block_shuffle,0.0,0.03197251787526993,1.0
pilot,3,direct_coupling_SCM,pearson,DESTROY,D8_block_shuffle,0.07145563442388866,0.06165673045592683,0.862867301550598
pilot,3,direct_coupling_SCM,mutual_information,DESTROY,D8_block_shuffle,0.013426537047647735,0.012049058130415902,0.8974062401687439
pilot,3,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D8_block_shuffle,1.5923285933961224,1.4392846965869195,0.9038867370441483
pilot,3,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D8_block_shuffle,0.13269404944967692,0.11994039138224333,0.9038867370441482
pilot,3,direct_coupling_SCM,spectral_coherence,DESTROY,D8_block_shuffle,0.26060108337612653,0.1322072772153786,0.5073166830414259
pilot,3,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D8_block_shuffle,0.5961302871975048,0.5720461427383655,0.959599193370358
pilot,3,direct_coupling_SCM,linear_CKA,DESTROY,D8_block_shuffle,0.02983100658530671,0.022210377048946024,0.7445399800852099
pilot,3,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D8_block_shuffle,0.058451988952709255,0.03177420330852215,0.5435949037462038
pilot,3,history_dependent_relational_mode,correlon_v1,PRESERVE,P1_node_permutation,0.0,0.0,0.0
pilot,3,history_dependent_relational_mode,pearson,PRESERVE,P1_node_permutation,0.06333642453833462,0.06333642453833462,1.0
pilot,3,history_dependent_relational_mode,mutual_information,PRESERVE,P1_node_permutation,0.012152291405528981,0.012152291405528981,1.0
pilot,3,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P1_node_permutation,1.408814658914135,1.4088146589141353,1.0
pilot,3,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P1_node_permutation,0.11740122157617787,0.1174012215761779,1.0
pilot,3,history_dependent_relational_mode,spectral_coherence,PRESERVE,P1_node_permutation,0.1430928355058866,0.14309283550588658,0.9999999999999998
pilot,3,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P1_node_permutation,0.6232921894083647,0.623292189408365,1.0
pilot,3,history_dependent_relational_mode,linear_CKA,PRESERVE,P1_node_permutation,0.023421409799999543,0.023421409799999546,1.0
pilot,3,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P1_node_permutation,0.037978255125350635,0.037978255125350635,1.0
pilot,3,history_dependent_relational_mode,correlon_v1,PRESERVE,P2_global_scaling,0.0,0.0,0.0
pilot,3,history_dependent_relational_mode,pearson,PRESERVE,P2_global_scaling,0.06333642453833462,0.06333642453833462,1.0
pilot,3,history_dependent_relational_mode,mutual_information,PRESERVE,P2_global_scaling,0.012152291405528981,0.012152288296610636,0.9999997441701947
pilot,3,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P2_global_scaling,1.408814658914135,3.565358547595683,1.0
pilot,3,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P2_global_scaling,0.11740122157617787,0.20831327688427015,1.0
pilot,3,history_dependent_relational_mode,spectral_coherence,PRESERVE,P2_global_scaling,0.1430928355058866,0.14605806538723015,1.0
pilot,3,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P2_global_scaling,0.6232921894083647,0.6232921894083651,1.0
pilot,3,history_dependent_relational_mode,linear_CKA,PRESERVE,P2_global_scaling,0.023421409799999543,0.017135771931552454,0.7316285431952431
pilot,3,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P2_global_scaling,0.037978255125350635,0.04027957666706217,1.0
pilot,3,history_dependent_relational_mode,correlon_v1,PRESERVE,P3_affine_offset,0.0,0.0,0.0
pilot,3,history_dependent_relational_mode,pearson,PRESERVE,P3_affine_offset,0.06333642453833462,0.06333642453833463,1.0
pilot,3,history_dependent_relational_mode,mutual_information,PRESERVE,P3_affine_offset,0.012152291405528981,0.012152291405528981,1.0
pilot,3,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P3_affine_offset,1.408814658914135,1.4088146589141346,0.9999999999999997
pilot,3,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P3_affine_offset,0.11740122157617787,0.11740122157617787,1.0
pilot,3,history_dependent_relational_mode,spectral_coherence,PRESERVE,P3_affine_offset,0.1430928355058866,0.14309283550588658,0.9999999999999998
pilot,3,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P3_affine_offset,0.6232921894083647,0.6232921894083648,1.0
pilot,3,history_dependent_relational_mode,linear_CKA,PRESERVE,P3_affine_offset,0.023421409799999543,0.023421409799999522,0.9999999999999991
