stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
development,0,16,1,0.25,1,random_rank_matched,2000,1000,64,0.0,0.9779428020192538,0.098160676179506,0.9949916359235044,0.0500418029076465,0.0238877732496704,4.440892098500626e-16
development,0,16,1,0.25,1,raw_svd,2000,1000,64,0.0,0.9781337733455024,0.097250528086234,0.995176299048949,0.0491105943308108,0.0243013901196934,6.106226635438361e-16
development,0,16,1,0.25,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
development,0,16,1,0.25,2,correlon,2000,1000,64,0.0,0.9757459757637548,0.1030959377202273,0.9944777759184014,0.052546284747823,0.0258574719630429,4.440892098500626e-16
development,0,16,1,0.25,2,cca_equivalent,2000,1000,64,0.0,0.9757459757637548,0.1030959377202273,0.9944777759184014,0.052546284747823,0.0258574719630429,4.440892098500626e-16
development,0,16,1,0.25,2,block_diagonal,2000,1000,64,0.0,0.980253163224668,0.0924760922680575,0.9955639700285188,0.0470958064559959,0.0225881637716535,1.852325009973951e-16
development,0,16,1,0.25,2,pca_rank_matched,2000,1000,64,0.0,1.0311499701775235,0.2029697044290259,0.976413318354642,0.1085971492382693,0.1080716017339046,7.771561172376097e-16
development,0,16,1,0.25,2,random_rank_matched,2000,1000,64,0.0,0.975456597667972,0.1049044283596285,0.9944459607595252,0.0526974346646731,0.0271832868049677,4.440892098500626e-16
development,0,16,1,0.25,2,raw_svd,2000,1000,64,0.0,0.9761642686383232,0.1017561923447362,0.9946514279780396,0.0517134993109165,0.0250346298900215,3.8857805861880484e-16
development,0,16,1,0.25,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
development,0,16,1,0.25,4,correlon,2000,1000,64,0.0,0.9719127930429836,0.1120663079461213,0.9935794054491888,0.0566594853083362,0.0304204057866951,6.106226635438361e-16
development,0,16,1,0.25,4,cca_equivalent,2000,1000,64,0.0,0.9719127930429836,0.1120663079461213,0.9935794054491888,0.0566594853083362,0.0304204057866951,6.106226635438361e-16
development,0,16,1,0.25,4,block_diagonal,2000,1000,64,0.0,0.980253163224668,0.0924760922680575,0.9955639700285188,0.0470958064559959,0.0225881637716535,1.852325009973951e-16
development,0,16,1,0.25,4,pca_rank_matched,2000,1000,64,0.0,1.0291337940677612,0.2196452202221286,0.9718216639485016,0.1186978012675431,0.1222455737295018,9.992007221626409e-16
development,0,16,1,0.25,4,random_rank_matched,2000,1000,64,0.0,0.9720537192008644,0.1124385560182625,0.9934880042478506,0.0570613518598595,0.0291459052940427,5.551115123125784e-16
development,0,16,1,0.25,4,raw_svd,2000,1000,64,0.0,0.9730713384967866,0.109233649850019,0.993885538815944,0.0552922290383377,0.028621395952272,8.326672684688674e-16
development,0,16,1,0.25,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
development,0,16,1,0.5,1,correlon,2000,1000,64,0.0,0.9750222176778958,0.0999306131121102,0.9951699434218834,0.049142937326317,0.0172204258258764,8.326672684688674e-16
development,0,16,1,0.5,1,cca_equivalent,2000,1000,64,0.0,0.9750222176778958,0.0999306131121102,0.9951699434218834,0.049142937326317,0.0172204258258764,8.326672684688674e-16
development,0,16,1,0.5,1,block_diagonal,2000,1000,64,0.0,0.9779345008644414,0.0996750393569298,0.9952436956600454,0.0487663015819052,0.0154903611501462,3.8857805861880484e-16
development,0,16,1,0.5,1,pca_rank_matched,2000,1000,64,0.0,1.0321915875888752,0.1992058209302054,0.9785819052472378,0.1034845272317611,0.116563787645926,5.551115123125784e-16
development,0,16,1,0.5,1,random_rank_matched,2000,1000,64,0.0,0.9734146628737332,0.1115838362493863,0.9937483662371484,0.0559090053696705,0.0183424139577426,2.7755575615628914e-16
development,0,16,1,0.5,1,raw_svd,2000,1000,64,0.0,0.9751805368825543,0.0993301836216034,0.9952156530577309,0.0489098504509535,0.0171390754313844,3.3306690738754696e-16
development,0,16,1,0.5,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.8857805861880484e-16
development,0,16,1,0.5,2,correlon,2000,1000,64,0.0,0.9717844486159768,0.1080505792157593,0.9944495629896176,0.0526803426829321,0.0193669690989286,4.996003610813204e-16
development,0,16,1,0.5,2,cca_equivalent,2000,1000,64,0.0,0.9717844486159768,0.1080505792157593,0.9944495629896176,0.0526803426829321,0.0193669690989286,4.996003610813204e-16
development,0,16,1,0.5,2,block_diagonal,2000,1000,64,0.0,0.9779345008644414,0.0996750393569298,0.9952436956600454,0.0487663015819052,0.0154903611501462,3.8857805861880484e-16
development,0,16,1,0.5,2,pca_rank_matched,2000,1000,64,0.0,1.0306798344752763,0.202672278293616,0.9776826234258452,0.1056346926302027,0.1211440541669658,8.049116928532385e-16
development,0,16,1,0.5,2,random_rank_matched,2000,1000,64,0.0,0.97040145768365,0.1179279996182957,0.9936344890349308,0.056415915152859,0.0236371518264549,6.106226635438361e-16
development,0,16,1,0.5,2,raw_svd,2000,1000,64,0.0,0.9722349874753278,0.1069134691250679,0.9945524435806096,0.0521898286038118,0.0184118407177747,3.8857805861880484e-16
development,0,16,1,0.5,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.8857805861880484e-16
development,0,16,1,0.5,4,correlon,2000,1000,64,0.0,0.9683028662903436,0.1155277566235387,0.9936100831776185,0.0565239631589183,0.0244528012860421,3.8857805861880484e-16
development,0,16,1,0.5,4,cca_equivalent,2000,1000,64,0.0,0.9683028662903436,0.1155277566235387,0.9936100831776185,0.0565239631589183,0.0244528012860421,3.8857805861880484e-16
development,0,16,1,0.5,4,block_diagonal,2000,1000,64,0.0,0.9779345008644414,0.0996750393569298,0.9952436956600454,0.0487663015819052,0.0154903611501462,3.8857805861880484e-16
development,0,16,1,0.5,4,pca_rank_matched,2000,1000,64,0.0,1.030074213063549,0.2225666597376134,0.9722959199949166,0.1176946897805577,0.1284016837869608,2.4424906541753444e-15
development,0,16,1,0.5,4,random_rank_matched,2000,1000,64,0.0,0.9685426440010836,0.1218550901121124,0.992836795758645,0.0598464879560821,0.0212421080908728,4.475586568020162e-16
development,0,16,1,0.5,4,raw_svd,2000,1000,64,0.0,0.9691368729618888,0.1134424555982009,0.9937852806740326,0.0557436961726054,0.0223407976880288,4.440892098500626e-16
development,0,16,1,0.5,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.8857805861880484e-16
development,0,16,1,1.0,1,correlon,2000,1000,64,0.0,0.981156440476364,0.0931658058565912,0.9953943495330936,0.0479877612882003,0.025498899614664,5.273559366969495e-16
development,0,16,1,1.0,1,cca_equivalent,2000,1000,64,0.0,0.981156440476364,0.0931658058565912,0.9953943495330936,0.0479877612882003,0.025498899614664,5.273559366969495e-16
development,0,16,1,1.0,1,block_diagonal,2000,1000,64,0.0,0.9862529142810426,0.1085418952949682,0.9939291135450904,0.0550948566333996,0.0202340241314667,2.391365853962456e-16
development,0,16,1,1.0,1,pca_rank_matched,2000,1000,64,0.0,1.0394748782349028,0.202454889073655,0.9783486376599466,0.1040465336761711,0.1105828826166853,1.0130785099704551e-15
development,0,16,1,1.0,1,random_rank_matched,2000,1000,64,0.0,0.976609755223252,0.12949532107265,0.9917272410629688,0.0643146909229583,0.026621915242166,6.106226635438361e-16
development,0,16,1,1.0,1,raw_svd,2000,1000,64,0.0,0.9810080374096708,0.0930120131110853,0.9954138868911347,0.0478858700916317,0.0258861977390275,3.05311331771918e-16
development,0,16,1,1.0,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,0,16,1,1.0,2,correlon,2000,1000,64,0.0,0.9781943596396084,0.1006358549202865,0.994668236863126,0.0516321757089216,0.0266860105129357,3.8857805861880484e-16
development,0,16,1,1.0,2,cca_equivalent,2000,1000,64,0.0,0.9781943596396084,0.1006358549202865,0.994668236863126,0.0516321757089216,0.0266860105129357,3.8857805861880484e-16
development,0,16,1,1.0,2,block_diagonal,2000,1000,64,0.0,0.9862529142810426,0.1085418952949682,0.9939291135450904,0.0550948566333996,0.0202340241314667,2.391365853962456e-16
development,0,16,1,1.0,2,pca_rank_matched,2000,1000,64,0.0,1.0344250392951044,0.2069046671177057,0.976711101990885,0.1079094481709434,0.1135131883013069,7.2164496600635185e-16
development,0,16,1,1.0,2,random_rank_matched,2000,1000,64,0.0,0.9716991117620144,0.1409057170069461,0.9895626644690576,0.0722403472131135,0.0337473709471144,4.440892098500626e-16
development,0,16,1,1.0,2,raw_svd,2000,1000,64,0.0,0.9784176186218788,0.0998835889385167,0.9947545422365304,0.0512125851889446,0.0269392268839816,2.6367796834847473e-16
development,0,16,1,1.0,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,0,16,1,1.0,4,correlon,2000,1000,64,0.0,0.9740148112792512,0.1100290077413693,0.9937516706919154,0.0558942273767362,0.0290561704128938,6.106226635438361e-16
development,0,16,1,1.0,4,cca_equivalent,2000,1000,64,0.0,0.9740148112792512,0.1100290077413693,0.9937516706919154,0.0558942273767362,0.0290561704128938,6.106226635438361e-16
development,0,16,1,1.0,4,block_diagonal,2000,1000,64,0.0,0.9862529142810426,0.1085418952949682,0.9939291135450904,0.0550948566333996,0.0202340241314667,2.391365853962456e-16
development,0,16,1,1.0,4,pca_rank_matched,2000,1000,64,0.0,1.0327925332187295,0.2243253876183119,0.9715206058595992,0.1193302018359153,0.1242545350192372,4.440892098500626e-16
development,0,16,1,1.0,4,random_rank_matched,2000,1000,64,0.0,0.9677798270016348,0.1472633508107249,0.9890833721939744,0.0738804026993138,0.0357488316446239,6.106226635438361e-16
development,0,16,1,1.0,4,raw_svd,2000,1000,64,0.0,0.9752248003103956,0.1068797227389393,0.9941401780478863,0.0541286520805459,0.0285955320681556,3.8857805861880484e-16
development,0,16,1,1.0,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,2.220446049250313e-16
development,0,16,2,0.1,1,correlon,2000,1000,64,0.0,0.9662821301628458,0.1043450591499299,0.9945053756503088,0.0524148087361351,0.0320819605921641,4.440892098500626e-16
development,0,16,2,0.1,1,cca_equivalent,2000,1000,64,0.0,0.9662821301628458,0.1043450591499299,0.9945053756503088,0.0524148087361351,0.0320819605921641,4.440892098500626e-16
development,0,16,2,0.1,1,block_diagonal,2000,1000,64,0.0,0.969814009506806,0.0959878203811026,0.9952318432141009,0.0488270252314192,0.0290154556387335,1.1102230246251563e-16
development,0,16,2,0.1,1,pca_rank_matched,2000,1000,64,0.0,1.02545135025504,0.1990287895349444,0.977399443491436,0.106302766917338,0.1126791664687953,1.3322676295501878e-15
development,0,16,2,0.1,1,random_rank_matched,2000,1000,64,0.0,0.9652749077962748,0.1079290641953746,0.9944034569965134,0.0528986909265552,0.0330055454103593,5.551115123125784e-16
development,0,16,2,0.1,1,raw_svd,2000,1000,64,0.0,0.9667891287663772,0.1031994543537486,0.9945169556893284,0.0523595469359292,0.0314371127522844,4.440892098500626e-16
development,0,16,2,0.1,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
development,0,16,2,0.1,2,correlon,2000,1000,64,0.0,0.9631636827549924,0.1115520681689078,0.9935404298182208,0.0568311982179654,0.0354034665849521,7.771561172376097e-16
development,0,16,2,0.1,2,cca_equivalent,2000,1000,64,0.0,0.9631636827549924,0.1115520681689078,0.9935404298182208,0.0568311982179654,0.0354034665849521,7.771561172376097e-16
development,0,16,2,0.1,2,block_diagonal,2000,1000,64,0.0,0.969814009506806,0.0959878203811026,0.9952318432141009,0.0488270252314192,0.0290154556387335,1.1102230246251563e-16
development,0,16,2,0.1,2,pca_rank_matched,2000,1000,64,0.0,1.0178936077600131,0.2028129632417813,0.975419837463764,0.1108606389487179,0.1123372810637975,7.771561172376097e-16
development,0,16,2,0.1,2,random_rank_matched,2000,1000,64,0.0,0.9630499211219288,0.1129145353752803,0.9936851742400616,0.0561908611783911,0.0361496489302248,4.440892098500626e-16
development,0,16,2,0.1,2,raw_svd,2000,1000,64,0.0,0.9633854577046524,0.1110050759981846,0.993596440827526,0.0565842697773596,0.0351317191098608,5.551115123125784e-16
development,0,16,2,0.1,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
development,0,16,2,0.1,4,correlon,2000,1000,64,0.0,0.959234006216908,0.1201031162314135,0.992625955380256,0.0607208556417979,0.0399384606227282,4.40619762898109e-16
development,0,16,2,0.1,4,cca_equivalent,2000,1000,64,0.0,0.959234006216908,0.1201031162314135,0.992625955380256,0.0607208556417979,0.0399384606227282,4.40619762898109e-16
development,0,16,2,0.1,4,block_diagonal,2000,1000,64,0.0,0.969814009506806,0.0959878203811026,0.9952318432141009,0.0488270252314192,0.0290154556387335,1.1102230246251563e-16
development,0,16,2,0.1,4,pca_rank_matched,2000,1000,64,0.0,1.0173304193061816,0.2225377358699253,0.9705870371203712,0.1212702825914675,0.1173122468181136,7.2164496600635185e-16
development,0,16,2,0.1,4,random_rank_matched,2000,1000,64,0.0,0.9587968985282525,0.1218423299391469,0.9925581046400428,0.0609995711458578,0.037858238103434,7.2164496600635185e-16
development,0,16,2,0.1,4,raw_svd,2000,1000,64,0.0,0.96043368446842,0.1174859211626425,0.9926902803697606,0.0604554366051533,0.0379615187646044,3.6082248300317592e-16
development,0,16,2,0.1,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
development,0,16,2,0.25,1,correlon,2000,1000,64,0.0,0.9747472754460978,0.0955647575074991,0.9954859549735312,0.0475081310223251,0.0195253507784961,4.510281037539698e-16
development,0,16,2,0.25,1,cca_equivalent,2000,1000,64,0.0,0.9747472754460978,0.0955647575074991,0.9954859549735312,0.0475081310223251,0.0195253507784961,4.510281037539698e-16
development,0,16,2,0.25,1,block_diagonal,2000,1000,64,0.0,0.9782611180206164,0.0861702743220422,0.9963631321911156,0.0426430991420913,0.0177132273640667,1.1102230246251563e-16
development,0,16,2,0.25,1,pca_rank_matched,2000,1000,64,0.0,1.0313640398769537,0.1977082505148345,0.979149474890846,0.1021041750105105,0.1146392880156199,9.992007221626409e-16
development,0,16,2,0.25,1,random_rank_matched,2000,1000,64,0.0,0.9749491139268348,0.0951653727951669,0.9954671352063856,0.0476070624677387,0.0198231946927737,5.828670879282072e-16
development,0,16,2,0.25,1,raw_svd,2000,1000,64,0.0,0.975655878367558,0.0933077623669853,0.9956190000344376,0.0468027775113951,0.0188499424740251,5.551115123125784e-16
development,0,16,2,0.25,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
development,0,16,2,0.25,2,correlon,2000,1000,64,0.0,0.971516016299198,0.1046159805873609,0.994774195922489,0.0511165534710191,0.0227731661266277,4.440892098500626e-16
development,0,16,2,0.25,2,cca_equivalent,2000,1000,64,0.0,0.971516016299198,0.1046159805873609,0.994774195922489,0.0511165534710191,0.0227731661266277,4.440892098500626e-16
development,0,16,2,0.25,2,block_diagonal,2000,1000,64,0.0,0.9782611180206164,0.0861702743220422,0.9963631321911156,0.0426430991420913,0.0177132273640667,1.1102230246251563e-16
development,0,16,2,0.25,2,pca_rank_matched,2000,1000,64,0.0,1.0275094180969382,0.2017029752663409,0.9773054339706015,0.106523626556268,0.1095444183113496,1.3877787807814457e-15
development,0,16,2,0.25,2,random_rank_matched,2000,1000,64,0.0,0.9721473109708604,0.1027645340689219,0.9945737957375592,0.0520874469639312,0.0209496923885572,3.3306690738754696e-16
development,0,16,2,0.25,2,raw_svd,2000,1000,64,0.0,0.9735237482799588,0.0972217873326791,0.9953638430480172,0.0481464274478531,0.0197512638585558,3.8857805861880484e-16
development,0,16,2,0.25,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
development,0,16,2,0.25,4,correlon,2000,1000,64,0.0,0.9678944685314568,0.111726841924828,0.9942257945431154,0.0537317664742398,0.0247535474475046,3.261280134836397e-16
development,0,16,2,0.25,4,cca_equivalent,2000,1000,64,0.0,0.9678944685314568,0.111726841924828,0.9942257945431154,0.0537317664742398,0.0247535474475046,3.261280134836397e-16
development,0,16,2,0.25,4,block_diagonal,2000,1000,64,0.0,0.9782611180206164,0.0861702743220422,0.9963631321911156,0.0426430991420913,0.0177132273640667,1.1102230246251563e-16
development,0,16,2,0.25,4,pca_rank_matched,2000,1000,64,0.0,1.0256042833388703,0.2213814282396398,0.9701462860818568,0.122175517019866,0.1239533391869538,4.996003610813204e-16
development,0,16,2,0.25,4,random_rank_matched,2000,1000,64,0.0,0.9678533188278616,0.1120026839716092,0.9939119216980394,0.0551728117008758,0.0254853563977392,4.996003610813204e-16
development,0,16,2,0.25,4,raw_svd,2000,1000,64,0.0,0.9700630181089996,0.1056215684649444,0.9947049775095008,0.0514539721037118,0.021866656536587,3.8857805861880484e-16
development,0,16,2,0.25,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
development,0,16,2,0.5,1,correlon,2000,1000,64,0.0,0.974325640570376,0.100749593868338,0.9950354609226422,0.0498223798977821,0.018132680103342,3.05311331771918e-16
development,0,16,2,0.5,1,cca_equivalent,2000,1000,64,0.0,0.974325640570376,0.100749593868338,0.9950354609226422,0.0498223798977821,0.018132680103342,3.05311331771918e-16
development,0,16,2,0.5,1,block_diagonal,2000,1000,64,0.0,0.9771178109861728,0.0974202871167996,0.9952659391648384,0.0486521368244075,0.016637198583938,3.3306690738754696e-16
development,0,16,2,0.5,1,pca_rank_matched,2000,1000,64,0.0,1.0305834787866344,0.1928403880167458,0.9801416852857664,0.0996451572185863,0.1192639418296103,1.054711873393899e-15
development,0,16,2,0.5,1,random_rank_matched,2000,1000,64,0.0,0.9731956643738032,0.1062534153658299,0.9943083343737188,0.0533463477019805,0.0201391767071419,2.7755575615628914e-16
development,0,16,2,0.5,1,raw_svd,2000,1000,64,0.0,0.97460731580862,0.0988478088096565,0.9952632434163092,0.04866598701193,0.0178575729240644,4.440892098500626e-16
development,0,16,2,0.5,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.6082248300317592e-16
development,0,16,2,0.5,2,correlon,2000,1000,64,0.0,0.9721278267921378,0.1030572337914197,0.9947662249124184,0.051155523101526,0.019819317083122,5.559788740505667e-16
development,0,16,2,0.5,2,cca_equivalent,2000,1000,64,0.0,0.9721278267921378,0.1030572337914197,0.9947662249124184,0.051155523101526,0.019819317083122,5.559788740505667e-16
development,0,16,2,0.5,2,block_diagonal,2000,1000,64,0.0,0.9771178109861728,0.0974202871167996,0.9952659391648384,0.0486521368244075,0.016637198583938,3.3306690738754696e-16
development,0,16,2,0.5,2,pca_rank_matched,2000,1000,64,0.0,1.0249039929745147,0.1964791263719634,0.9782205478920492,0.1043538502115535,0.1104759856608389,8.326672684688674e-16
development,0,16,2,0.5,2,random_rank_matched,2000,1000,64,0.0,0.9694426876030272,0.1157957693605908,0.9933707474755762,0.0575727909885552,0.0241702585647728,3.8857805861880484e-16
development,0,16,2,0.5,2,raw_svd,2000,1000,64,0.0,0.9725743027339412,0.1005425553403317,0.9950076419591938,0.0499617755929782,0.0195256072373951,6.661338147750939e-16
development,0,16,2,0.5,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.6082248300317592e-16
development,0,16,2,0.5,4,correlon,2000,1000,64,0.0,0.9679163332055384,0.1117044213323659,0.9942290681495888,0.0537165330713525,0.0245311892556247,4.579669976578771e-16
development,0,16,2,0.5,4,cca_equivalent,2000,1000,64,0.0,0.9679163332055384,0.1117044213323659,0.9942290681495888,0.0537165330713525,0.0245311892556247,4.579669976578771e-16
development,0,16,2,0.5,4,block_diagonal,2000,1000,64,0.0,0.9771178109861728,0.0974202871167996,0.9952659391648384,0.0486521368244075,0.016637198583938,3.3306690738754696e-16
development,0,16,2,0.5,4,pca_rank_matched,2000,1000,64,0.0,1.0248160632988583,0.2197097844998238,0.9709312843357656,0.1205585245103685,0.1136198385954867,7.771561172376097e-16
development,0,16,2,0.5,4,random_rank_matched,2000,1000,64,0.0,0.966522007673264,0.123614780890252,0.9918982040836488,0.0636466649415006,0.0236737570897351,3.8857805861880484e-16
development,0,16,2,0.5,4,raw_svd,2000,1000,64,0.0,0.9690226443423348,0.1082864579954008,0.9943770571304608,0.0530233102962237,0.0226830794541261,3.3306690738754696e-16
development,0,16,2,0.5,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.6082248300317592e-16
development,0,16,2,1.0,1,correlon,2000,1000,64,0.0,0.980205837097342,0.1083047686507547,0.9944447513855268,0.0527031716999712,0.0158485874648031,6.106226635438361e-16
development,0,16,2,1.0,1,cca_equivalent,2000,1000,64,0.0,0.980205837097342,0.1083047686507547,0.9944447513855268,0.0527031716999712,0.0158485874648031,6.106226635438361e-16
development,0,16,2,1.0,1,block_diagonal,2000,1000,64,0.0,0.9871754488429156,0.1177361792464001,0.9934601332823876,0.0571833311272277,0.0119345724926781,1.9533559414007196e-16
development,0,16,2,1.0,1,pca_rank_matched,2000,1000,64,0.0,1.03642170577396,0.2043383269742145,0.9782839041407778,0.1042019574173687,0.1149771534619573,1.054711873393899e-15
development,0,16,2,1.0,1,random_rank_matched,2000,1000,64,0.0,0.9750716926449362,0.1416414857292951,0.9913761095673114,0.0656654034963945,0.0200616359956097,6.106226635438361e-16
development,0,16,2,1.0,1,raw_svd,2000,1000,64,0.0,0.9801464984252496,0.1078930545747993,0.994495735542836,0.0524607684711351,0.0158098819692971,4.440892098500626e-16
development,0,16,2,1.0,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
development,0,16,2,1.0,2,correlon,2000,1000,64,0.0,0.9753952250330384,0.1060270395262422,0.9945516998942447,0.0521933908926941,0.0188253789899101,4.440892098500626e-16
development,0,16,2,1.0,2,cca_equivalent,2000,1000,64,0.0,0.9753952250330384,0.1060270395262422,0.9945516998942447,0.0521933908926941,0.0188253789899101,4.440892098500626e-16
development,0,16,2,1.0,2,block_diagonal,2000,1000,64,0.0,0.9871754488429156,0.1177361792464001,0.9934601332823876,0.0571833311272277,0.0119345724926781,1.9533559414007196e-16
development,0,16,2,1.0,2,pca_rank_matched,2000,1000,64,0.0,1.0323770106234382,0.2069687338541933,0.9768276550225784,0.1076390843918267,0.1071484644992489,9.43689570931383e-16
development,0,16,2,1.0,2,random_rank_matched,2000,1000,64,0.0,0.9691288326425136,0.1521530251807754,0.989041117331293,0.0740232486071334,0.02767739722301,8.326672684688674e-16
development,0,16,2,1.0,2,raw_svd,2000,1000,64,0.0,0.9758624571529256,0.1044554695594852,0.9946663524040996,0.051641299344132,0.0190801350552477,3.3306690738754696e-16
development,0,16,2,1.0,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
development,0,16,2,1.0,4,correlon,2000,1000,64,0.0,0.970164233779121,0.1183609116251613,0.9934581888073876,0.0571918315522958,0.0230081894009423,5.551115123125784e-16
development,0,16,2,1.0,4,cca_equivalent,2000,1000,64,0.0,0.970164233779121,0.1183609116251613,0.9934581888073876,0.0571918315522958,0.0230081894009423,5.551115123125784e-16
development,0,16,2,1.0,4,block_diagonal,2000,1000,64,0.0,0.9871754488429156,0.1177361792464001,0.9934601332823876,0.0571833311272277,0.0119345724926781,1.9533559414007196e-16
development,0,16,2,1.0,4,pca_rank_matched,2000,1000,64,0.0,1.030604456430669,0.2203436513476961,0.9723837790390542,0.117507916671486,0.1189074034104657,3.8163916471489756e-16
development,0,16,2,1.0,4,random_rank_matched,2000,1000,64,0.0,0.9638283179910784,0.1613388463914413,0.98767541772545,0.0785002620204223,0.0315516971897862,5.551115123125784e-16
development,0,16,2,1.0,4,raw_svd,2000,1000,64,0.0,0.9728653186873676,0.1114378223734453,0.9938975574624416,0.0552378608273282,0.0203663765858464,4.996003610813204e-16
development,0,16,2,1.0,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
development,0,16,4,0.1,1,correlon,2000,1000,64,0.0,0.9947829828777623,0.0946996129470248,0.995534618322972,0.0472513580599962,0.0192174165073582,3.8857805861880484e-16
development,0,16,4,0.1,1,cca_equivalent,2000,1000,64,0.0,0.9947829828777623,0.0946996129470248,0.995534618322972,0.0472513580599962,0.0192174165073582,3.8857805861880484e-16
development,0,16,4,0.1,1,block_diagonal,2000,1000,64,0.0,0.9985380599142994,0.0851031856950108,0.996389156277986,0.0424902560713289,0.0175289451955443,1.59877896289611e-16
development,0,16,4,0.1,1,pca_rank_matched,2000,1000,64,0.0,1.0503708195009704,0.200524971828067,0.9784687480181452,0.1037575346224425,0.1154590038322201,2.525757381022231e-15
development,0,16,4,0.1,1,random_rank_matched,2000,1000,64,0.0,0.994634496031518,0.095953714331449,0.9955625398680888,0.0471033976052216,0.019333742135909,5.551115123125784e-16
development,0,16,4,0.1,1,raw_svd,2000,1000,64,0.0,0.9950885604134788,0.0939586694635723,0.9956359267219408,0.0467122750359009,0.0188703512061512,3.3306690738754696e-16
development,0,16,4,0.1,1,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
development,0,16,4,0.1,2,correlon,2000,1000,64,0.0,0.9917360004325968,0.1016799103045058,0.9947608345992222,0.051181859094692,0.0205673550219499,5.689893001203927e-16
development,0,16,4,0.1,2,cca_equivalent,2000,1000,64,0.0,0.9917360004325968,0.1016799103045058,0.9947608345992222,0.051181859094692,0.0205673550219499,5.689893001203927e-16
development,0,16,4,0.1,2,block_diagonal,2000,1000,64,0.0,0.9985380599142994,0.0851031856950108,0.996389156277986,0.0424902560713289,0.0175289451955443,1.59877896289611e-16
development,0,16,4,0.1,2,pca_rank_matched,2000,1000,64,0.0,1.0497808943185836,0.2017337750487153,0.9774047886268888,0.1062901956276097,0.1028068342227694,5.551115123125784e-16
development,0,16,4,0.1,2,random_rank_matched,2000,1000,64,0.0,0.9917661893479324,0.1026297718727384,0.9946504717236028,0.0517181219515803,0.0199076041335859,3.8857805861880484e-16
development,0,16,4,0.1,2,raw_svd,2000,1000,64,0.0,0.9924208423743652,0.1000518497622399,0.9949191863446214,0.0504024486279119,0.0204554716542571,3.3306690738754696e-16
development,0,16,4,0.1,2,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
development,0,16,4,0.1,4,correlon,2000,1000,64,0.0,0.988338559515572,0.1094386908239896,0.9939919615959786,0.0548089335967294,0.0227713777664173,3.3306690738754696e-16
development,0,16,4,0.1,4,cca_equivalent,2000,1000,64,0.0,0.988338559515572,0.1094386908239896,0.9939919615959786,0.0548089335967294,0.0227713777664173,3.3306690738754696e-16
development,0,16,4,0.1,4,block_diagonal,2000,1000,64,0.0,0.9985380599142994,0.0851031856950108,0.996389156277986,0.0424902560713289,0.0175289451955443,1.59877896289611e-16
development,0,16,4,0.1,4,pca_rank_matched,2000,1000,64,0.0,1.050858523871967,0.2189755507314853,0.9719921431211144,0.1183381951841538,0.1118402583915233,4.996003610813204e-16
development,0,16,4,0.1,4,random_rank_matched,2000,1000,64,0.0,0.9876682507258876,0.112657384415652,0.9937233241359348,0.0560208705040602,0.0236323827339555,3.3306690738754696e-16
