stage,seed,negative_class,metric,score,direct_edge,mechanism,T_iso,T_floor,T_pers
pilot,1,common_driver,pearson,0.3909246334330823,False,latent_AR1_common_driver,,,
pilot,1,common_driver,mutual_information,0.09708539950097383,False,latent_AR1_common_driver,,,
pilot,1,common_driver,largest_covariance_eigenvalue,5.2017337388314875,False,latent_AR1_common_driver,,,
pilot,1,common_driver,pca_rank1_explained_variance,0.4334778115692905,False,latent_AR1_common_driver,,,
pilot,1,common_driver,spectral_coherence,0.2632396470229763,False,latent_AR1_common_driver,,,
pilot,1,common_driver,autocorrelation_persistence,0.7073320596141307,False,latent_AR1_common_driver,,,
pilot,1,common_driver,linear_CKA,0.5296646012663382,False,latent_AR1_common_driver,,,
pilot,1,common_driver,VAR_ARX_predictive,0.045815490285192495,False,latent_AR1_common_driver,,,
pilot,1,matched_low_rank,correlon_v1,0.6095877593552825,False,iid_rank1_common_factor,0.41129855925401015,0.9034732264313684,0.6705662257971627
pilot,1,matched_low_rank,pearson,0.24861739681493544,False,iid_rank1_common_factor,,,
pilot,1,matched_low_rank,mutual_information,0.084864506848363,False,iid_rank1_common_factor,,,
pilot,1,matched_low_rank,largest_covariance_eigenvalue,3.5144743885047784,False,iid_rank1_common_factor,,,
pilot,1,matched_low_rank,pca_rank1_explained_variance,0.2928728657087315,False,iid_rank1_common_factor,,,
pilot,1,matched_low_rank,spectral_coherence,0.5769129985805889,False,iid_rank1_common_factor,,,
pilot,1,matched_low_rank,autocorrelation_persistence,0.026533059642757057,False,iid_rank1_common_factor,,,
pilot,1,matched_low_rank,linear_CKA,0.2952898371125437,False,iid_rank1_common_factor,,,
pilot,1,matched_low_rank,VAR_ARX_predictive,0.028192970669208173,False,iid_rank1_common_factor,,,
pilot,1,matched_spectrum,correlon_v1,0.0,False,independent_phase_randomized_target_spectra,-0.010382567976762652,-0.07185531611235857,-0.04837305728612301
pilot,1,matched_spectrum,pearson,0.05329809355671018,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_spectrum,mutual_information,0.008232513709641176,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_spectrum,largest_covariance_eigenvalue,1.3003827801965504,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_spectrum,pca_rank1_explained_variance,0.10836523168304588,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_spectrum,spectral_coherence,0.18195530959779488,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_spectrum,autocorrelation_persistence,0.6115702246021083,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_spectrum,linear_CKA,0.016821387068689696,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_spectrum,VAR_ARX_predictive,0.033348502919204104,False,independent_phase_randomized_target_spectra,,,
pilot,1,matched_autocorrelation,correlon_v1,0.04249114465019421,False,separate_VAR1_autocorrelation_match,0.008430561688743399,0.2141609824283064,0.0509216733883161
pilot,1,matched_autocorrelation,pearson,0.06941058630758361,False,separate_VAR1_autocorrelation_match,,,
pilot,1,matched_autocorrelation,mutual_information,0.012593736778970022,False,separate_VAR1_autocorrelation_match,,,
pilot,1,matched_autocorrelation,largest_covariance_eigenvalue,1.6002949098356674,False,separate_VAR1_autocorrelation_match,,,
