dimension,condition,beta,sample_size,seed,control,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,trajectory_error
4,1.5,1.0,2000,67,coordinate_shuffled,0.9601518970790679,0.20300443007319352,0.9865019400154208,0.08215248013474459,0.07982755651233217,0.06305899500619891
4,1.5,1.0,2000,67,random_SPD_matched_spectrum,0.95807235221061,0.21297767016256175,0.9853620517627472,0.08555100302525061,0.08573380627395655,0.06599428567051739
4,1.5,1.0,2000,67,PCA_rank_matched,1.1072974281607246,0.24847247071449954,0.9746950037903342,0.11248332367436903,0.2268636712225606,0.07762421814818397
4,1.5,1.0,2000,67,unknown_symplectic_structure,0.0,1.0,,,,0.31162186303336165
4,1.5,1.0,2000,68,diagonal_only,1.0113775797521674,0.12207547373124751,0.9940862579825445,0.05437711842979385,0.0202555754573681,0.037766306279531675
4,1.5,1.0,2000,68,coordinate_shuffled,0.965964852163548,0.20792306740580005,0.9861805318028791,0.08312481036706466,0.03018107822479922,0.06431056182605152
4,1.5,1.0,2000,68,random_SPD_matched_spectrum,0.9566978815729815,0.2479948129073557,0.9802188736686693,0.09945131052764128,0.08217196668763675,0.07686450042253531
4,1.5,1.0,2000,68,PCA_rank_matched,1.0894292231926608,0.26101403641364035,0.9707918927332639,0.12084723262602291,0.16563670672143735,0.08159550895499201
4,1.5,1.0,2000,68,unknown_symplectic_structure,0.7210255353582038,0.6929084913330301,,,,0.21418604440237768
4,1.5,1.0,2000,69,diagonal_only,1.0034976120038055,0.11720393861570179,0.9949237761196231,0.05037967784919231,0.04647761682931157,0.03649370407509528
4,1.5,1.0,2000,69,coordinate_shuffled,0.9591724318261664,0.20884969560871766,0.985136637386147,0.08620719985550215,0.027950455007351827,0.06450846078139735
4,1.5,1.0,2000,69,random_SPD_matched_spectrum,0.9513123231772695,0.24336896354754947,0.980833819107175,0.09789326047493029,0.058892471643555315,0.07546588079114684
4,1.5,1.0,2000,69,PCA_rank_matched,1.101528878351976,0.2624730215307981,0.970841045701924,0.12074550570947988,0.22773017672115264,0.08206460381161274
4,1.5,1.0,2000,69,unknown_symplectic_structure,0.5672468195081555,0.8235478406005824,,,,0.25516852770058285
4,1.5,1.0,2000,70,diagonal_only,1.0119212285916706,0.09302486385020743,0.9969415360880574,0.03910539548414431,0.008939452275454366,0.028782853871321047
4,1.5,1.0,2000,70,coordinate_shuffled,1.0076073269050712,0.031127753931267477,0.9996677235673714,0.01288946144391897,0.006193786267787561,0.009620913303970184
4,1.5,1.0,2000,70,random_SPD_matched_spectrum,0.9767979916705543,0.24724301597093248,0.9799614111439698,0.10009642565054476,0.026955073701600888,0.07648213611730352
4,1.5,1.0,2000,70,PCA_rank_matched,1.1456822059697547,0.242624877972879,0.9759319452476272,0.10969971456747946,0.14297400810799474,0.07579025460221936
4,1.5,1.0,2000,70,unknown_symplectic_structure,0.0,1.0,,,,0.3112810076844659
4,1.5,1.0,2000,71,diagonal_only,0.9989335344891895,0.13678432007439706,0.9941084732020451,0.05427488736955072,0.08610840720706787,0.04246372623677164
4,1.5,1.0,2000,71,coordinate_shuffled,0.9699361702623721,0.10305191397731402,0.9959338626397333,0.045089562873611856,0.04030394448256375,0.03210369046508788
4,1.5,1.0,2000,71,random_SPD_matched_spectrum,0.9584602209879863,0.18410107718687585,0.990106121424787,0.07033448149809929,0.04666983546134764,0.057024530737448016
4,1.5,1.0,2000,71,PCA_rank_matched,1.087370587885233,0.2561062997550651,0.9717096642772634,0.11893345980576002,0.14982805476205052,0.08001457719944237
4,1.5,1.0,2000,71,unknown_symplectic_structure,0.9069043162263751,0.4213366364440333,,,,0.13003201490069713
4,1.5,1.0,2000,72,diagonal_only,1.0099606389432148,0.10359689581025121,0.9965705409832832,0.041409292536317775,0.020972182948345554,0.03204385398932002
4,1.5,1.0,2000,72,coordinate_shuffled,0.9878354406096205,0.17975220839609127,0.9885829294106554,0.07555484957745819,0.014610503694995303,0.055370161823102955
4,1.5,1.0,2000,72,random_SPD_matched_spectrum,0.9757305291322378,0.2363929499480008,0.981115833780609,0.09717038185422307,0.026720335687523848,0.07281089114133862
4,1.5,1.0,2000,72,PCA_rank_matched,1.1329775620215263,0.25961256529094995,0.9725680257639848,0.11711527277860706,0.14730900573966954,0.08100845555641284
4,1.5,1.0,2000,72,unknown_symplectic_structure,0.08983866054496856,0.9959563319099316,,,,0.30995054421490514
4,1.5,1.0,2000,73,diagonal_only,1.022571917250462,0.12577373618904142,0.9944860743308368,0.05250678846188914,0.026115287031279834,0.03873921935424309
4,1.5,1.0,2000,73,coordinate_shuffled,0.9815163893591086,0.22656341266157382,0.9819756978934755,0.09493234987749032,0.05905855096582612,0.07022605789502825
4,1.5,1.0,2000,73,random_SPD_matched_spectrum,0.9827459529120388,0.22125248270626155,0.9837536704133627,0.09012860141663498,0.035184990691009464,0.06837239271147262
4,1.5,1.0,2000,73,PCA_rank_matched,1.1339660757015242,0.251424264910175,0.9731538249968199,0.1158580489288081,0.1513132355079776,0.0786442296497844
4,1.5,1.0,2000,73,unknown_symplectic_structure,0.0,1.0,,,,0.311297525985462
4,1.5,1.0,2000,74,diagonal_only,1.0060997664708766,0.11667352475342813,0.9955000466729449,0.047433918913869055,0.006639933630524873,0.0359146295132957
4,1.5,1.0,2000,74,coordinate_shuffled,0.9559164653371997,0.2091431192391696,0.98317186562766,0.09172822458856399,0.06075934660069329,0.06490292907233497
4,1.5,1.0,2000,74,random_SPD_matched_spectrum,0.9531762523496261,0.22184539016805,0.9847017660509937,0.08745923035622453,0.04959626574177665,0.06850356581664287
4,1.5,1.0,2000,74,PCA_rank_matched,1.0878854784233014,0.2615730927005284,0.9705035354513994,0.12144230018531557,0.160856295174349,0.08168734853374039
4,1.5,1.0,2000,74,unknown_symplectic_structure,0.0006497009981885546,0.9999997889442841,,,,0.31125758072566767
4,1.5,1.0,2000,75,diagonal_only,1.0329225536777196,0.13930279284730548,0.9929394299542684,0.059416201686625925,0.048007000764985513,0.04310563247704933
