stage,seed,target_class,metric,base_score,P,D,Delta,weakest_preserve_transform,strongest_destroy_transform,T_iso,T_floor,T_pers
pilot,5,history_dependent_relational_mode,pearson,0.07679434191539294,0.9740294561958548,0.9117244749965578,0.06230498119929695,P4_orthogonal_basis_rotation,D7_history_destruction,,,
pilot,5,history_dependent_relational_mode,mutual_information,0.01572002919530424,0.9999991327809317,0.9601722296945939,0.03982690308633774,P2_global_scaling,D7_history_destruction,,,
pilot,5,history_dependent_relational_mode,largest_covariance_eigenvalue,1.5838065668618773,0.8858360423420519,1.0,-0.11416395765794807,P7_coarse_graining,D5_source_swap,,,
pilot,5,history_dependent_relational_mode,pca_rank1_explained_variance,0.13198388057182311,0.9999999999999998,1.0,-2.220446049250313e-16,P1_node_permutation,D5_source_swap,,,
pilot,5,history_dependent_relational_mode,spectral_coherence,0.1243375123741346,0.9764419951377323,1.0,-0.023558004862267667,P2_global_scaling,D1_temporal_shuffle,,,
pilot,5,history_dependent_relational_mode,autocorrelation_persistence,0.612890392234021,0.8244595607795374,1.0,-0.17554043922046259,P7_coarse_graining,D5_source_swap,,,
pilot,5,history_dependent_relational_mode,linear_CKA,0.03445731033211189,0.44574506902446975,0.8252497635424288,-0.3795046945179591,P2_global_scaling,D7_history_destruction,,,
pilot,5,history_dependent_relational_mode,VAR_ARX_predictive,0.035648670146420425,0.9921840798911473,0.9488222903862584,0.04336178950488889,P5_observation_noise,D6_common_driver_replacement,,,
pilot,6,persistent_shared_mode,correlon_v1,0.3878390221866066,0.9343084578586184,1.0,-0.06569154214138162,P6_time_reparameterization,D6_common_driver_replacement,0.19369393699493517,0.7765813915723979,0.5823294277607272
pilot,6,persistent_shared_mode,pearson,0.24237271746845226,0.8275601671048087,0.7462403222238836,0.08131984488092514,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,6,persistent_shared_mode,mutual_information,0.07844834938352974,0.9807409669908854,0.5355073852002182,0.4452335817906672,P5_observation_noise,D6_common_driver_replacement,,,
pilot,6,persistent_shared_mode,largest_covariance_eigenvalue,3.3346189071934793,0.9720476402678034,0.8516609651322994,0.12038667513550405,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,6,persistent_shared_mode,pca_rank1_explained_variance,0.27788490893279,0.9987355275828055,0.8516609651322996,0.14707456245050587,P5_observation_noise,D6_common_driver_replacement,,,
pilot,6,persistent_shared_mode,spectral_coherence,0.22208381685158643,0.7575048890380983,1.0,-0.24249511096190168,P2_global_scaling,D6_common_driver_replacement,,,
pilot,6,persistent_shared_mode,autocorrelation_persistence,0.7191836140186658,0.8957822305458295,0.9981071540265605,-0.10232492348073097,P7_coarse_graining,D2_phase_randomization,,,
pilot,6,persistent_shared_mode,linear_CKA,0.2952700680901636,0.4375111155653138,0.585213890429358,-0.1477027748640442,P2_global_scaling,D6_common_driver_replacement,,,
pilot,6,persistent_shared_mode,VAR_ARX_predictive,0.05345065387330994,0.9740681932032078,0.7945787191670239,0.17948947403618387,P6_time_reparameterization,D6_common_driver_replacement,,,
pilot,6,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D2_phase_randomization,0.010420874476861547,-0.03619102740010738,0.049988540149832505
pilot,6,direct_coupling_SCM,pearson,0.06922051835364676,0.9674606346970881,1.0,-0.032539365302911905,P5_observation_noise,D5_source_swap,,,
pilot,6,direct_coupling_SCM,mutual_information,0.014386390728542642,0.9417256112954838,1.0,-0.05827438870451618,P5_observation_noise,D7_history_destruction,,,
pilot,6,direct_coupling_SCM,largest_covariance_eigenvalue,1.541469060508333,0.8717098400762812,1.0,-0.12829015992371884,P7_coarse_graining,D5_source_swap,,,
pilot,6,direct_coupling_SCM,pca_rank1_explained_variance,0.12845575504236104,0.9909821245798922,1.0,-0.00901787542010779,P5_observation_noise,D5_source_swap,,,
pilot,6,direct_coupling_SCM,spectral_coherence,0.12867145222654405,0.9596809718750122,1.0,-0.04031902812498778,P5_observation_noise,D2_phase_randomization,,,
pilot,6,direct_coupling_SCM,autocorrelation_persistence,0.6151182771234016,0.7976677388207034,1.0,-0.2023322611792966,P7_coarse_graining,D5_source_swap,,,
pilot,6,direct_coupling_SCM,linear_CKA,0.02785532734540896,0.3060325874028015,1.0,-0.6939674125971985,P2_global_scaling,D5_source_swap,,,
pilot,6,direct_coupling_SCM,VAR_ARX_predictive,0.050283286600832144,0.9848039933520206,0.6632388078071341,0.32156518554488656,P5_observation_noise,D7_history_destruction,,,
pilot,6,history_dependent_relational_mode,correlon_v1,0.09900853314634929,0.801275430701401,1.0,-0.19872456929859905,P6_time_reparameterization,D6_common_driver_replacement,0.03846947741632739,0.2548173329651534,0.19621434319228914
pilot,6,history_dependent_relational_mode,pearson,0.09393124934798633,0.9601217528961508,0.7712896017492457,0.1888321511469051,P4_orthogonal_basis_rotation,D8_block_shuffle,,,
pilot,6,history_dependent_relational_mode,mutual_information,0.02016089255854303,0.9611978332306713,0.7487576599911744,0.21244017323949693,P5_observation_noise,D7_history_destruction,,,
pilot,6,history_dependent_relational_mode,largest_covariance_eigenvalue,1.8656877720811642,0.9038601831668875,0.9397791483436728,-0.03591896517678528,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,6,history_dependent_relational_mode,pca_rank1_explained_variance,0.15547398100676368,0.9819933305685375,0.9397791483436724,0.04221418222486517,P5_observation_noise,D6_common_driver_replacement,,,
pilot,6,history_dependent_relational_mode,spectral_coherence,0.17384577045462513,0.6854792722301204,1.0,-0.3145207277698796,P2_global_scaling,D6_common_driver_replacement,,,
pilot,6,history_dependent_relational_mode,autocorrelation_persistence,0.6169431522049122,0.8318921319425474,1.0,-0.1681078680574526,P7_coarse_graining,D5_source_swap,,,
pilot,6,history_dependent_relational_mode,linear_CKA,0.05059906718567908,0.32448996137655145,0.5948876497665101,-0.27039768838995865,P2_global_scaling,D8_block_shuffle,,,
pilot,6,history_dependent_relational_mode,VAR_ARX_predictive,0.03361772086988535,0.9514440437616215,1.0,-0.048555956238378495,P2_global_scaling,D3_IAAFT_surrogate,,,
pilot,7,persistent_shared_mode,correlon_v1,0.44229075114026445,1.0,1.0,0.0,P1_node_permutation,D6_common_driver_replacement,0.25270170144378007,0.7741186839129386,0.54550033466067
pilot,7,persistent_shared_mode,pearson,0.2491569968525174,0.8756199318944257,0.7096015965441078,0.16601833535031785,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,7,persistent_shared_mode,mutual_information,0.0987961754564981,0.9846099054733092,0.4490341719830014,0.5355757334903077,P5_observation_noise,D6_common_driver_replacement,,,
pilot,7,persistent_shared_mode,largest_covariance_eigenvalue,3.4173344868704154,0.9336291694308345,0.8098176529832245,0.12381151644761001,P6_time_reparameterization,D6_common_driver_replacement,,,
pilot,7,persistent_shared_mode,pca_rank1_explained_variance,0.28477787390586806,0.997483679461627,0.809817652983224,0.18766602647840303,P5_observation_noise,D6_common_driver_replacement,,,
pilot,7,persistent_shared_mode,spectral_coherence,0.24205783137393538,0.8815466510159073,1.0,-0.11845334898409265,P2_global_scaling,D6_common_driver_replacement,,,
pilot,7,persistent_shared_mode,autocorrelation_persistence,0.71548235740534,0.8730523042096754,1.0,-0.1269476957903246,P7_coarse_graining,D7_history_destruction,,,
pilot,7,persistent_shared_mode,linear_CKA,0.30489498989562586,0.972387587675877,0.5476157591250354,0.4247718285508416,P2_global_scaling,D6_common_driver_replacement,,,
pilot,7,persistent_shared_mode,VAR_ARX_predictive,0.04614818006173621,0.9755711364376857,0.961447500350155,0.014123636087530644,P5_observation_noise,D6_common_driver_replacement,,,
pilot,7,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D2_phase_randomization,-0.022953872074076218,-0.08734400100378548,-0.01705078057209547
pilot,7,direct_coupling_SCM,pearson,0.06887900023905268,0.9657964800993378,1.0,-0.03420351990066217,P4_orthogonal_basis_rotation,D3_IAAFT_surrogate,,,
pilot,7,direct_coupling_SCM,mutual_information,0.012106351426248274,0.9597448656689146,1.0,-0.04025513433108541,P5_observation_noise,D3_IAAFT_surrogate,,,
pilot,7,direct_coupling_SCM,largest_covariance_eigenvalue,1.7287043607358958,0.8842888105297421,1.0,-0.11571118947025794,P7_coarse_graining,D7_history_destruction,,,
pilot,7,direct_coupling_SCM,pca_rank1_explained_variance,0.14405869672799126,0.9969527795252455,1.0,-0.003047220474754475,P5_observation_noise,D7_history_destruction,,,
pilot,7,direct_coupling_SCM,spectral_coherence,0.2005797584094647,0.8359061587493288,0.8398371756145492,-0.003931016865220349,P2_global_scaling,D2_phase_randomization,,,
pilot,7,direct_coupling_SCM,autocorrelation_persistence,0.6036113817965838,0.8206607894252061,1.0,-0.17933921057479385,P7_coarse_graining,D7_history_destruction,,,
pilot,7,direct_coupling_SCM,linear_CKA,0.026977441624442315,0.8112772059658194,1.0,-0.18872279403418057,P2_global_scaling,D3_IAAFT_surrogate,,,
pilot,7,direct_coupling_SCM,VAR_ARX_predictive,0.054804368485941835,0.9734355809503671,0.6675690258649121,0.305866555085455,P5_observation_noise,D7_history_destruction,,,
pilot,7,history_dependent_relational_mode,correlon_v1,0.0,0.0,0.0,0.0,P1_node_permutation,D1_temporal_shuffle,-0.014349179324688308,-0.020322884269482797,-0.03808875758477612
pilot,7,history_dependent_relational_mode,pearson,0.055621864831601434,0.9792384267147546,1.0,-0.020761573285245416,P5_observation_noise,D2_phase_randomization,,,
pilot,7,history_dependent_relational_mode,mutual_information,0.00905120253205527,0.9635191479177456,1.0,-0.03648085208225438,P5_observation_noise,D2_phase_randomization,,,
pilot,7,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4921115042661317,0.8589138092914073,1.0,-0.14108619070859274,P7_coarse_graining,D7_history_destruction,,,
pilot,7,history_dependent_relational_mode,pca_rank1_explained_variance,0.124342625355511,0.9888370885921355,1.0,-0.011162911407864518,P5_observation_noise,D7_history_destruction,,,
pilot,7,history_dependent_relational_mode,spectral_coherence,0.14613728759250322,0.8667165718981584,1.0,-0.13328342810184157,P2_global_scaling,D1_temporal_shuffle,,,
pilot,7,history_dependent_relational_mode,autocorrelation_persistence,0.6034317026625444,0.8168040492509124,1.0,-0.18319595074908757,P7_coarse_graining,D5_source_swap,,,
pilot,7,history_dependent_relational_mode,linear_CKA,0.018100971078940962,0.7743414333431533,1.0,-0.2256585666568467,P2_global_scaling,D2_phase_randomization,,,
pilot,7,history_dependent_relational_mode,VAR_ARX_predictive,0.031848687705195555,0.9020981071701439,1.0,-0.09790189282985606,P2_global_scaling,D1_temporal_shuffle,,,
pilot,8,persistent_shared_mode,correlon_v1,0.025885863556997842,0.0,1.0,-1.0,P2_global_scaling,D1_temporal_shuffle,0.08878677755683921,0.007547046424368098,0.3221321876132013
pilot,8,persistent_shared_mode,pearson,0.1833158250500176,0.9072592502249625,0.753045580775562,0.1542136694494004,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,8,persistent_shared_mode,mutual_information,0.06127995113537088,0.9584617011860522,0.4832717922396748,0.4751899089463774,P5_observation_noise,D6_common_driver_replacement,,,
pilot,8,persistent_shared_mode,largest_covariance_eigenvalue,2.644542478237719,0.9579004701894007,0.9066075670959988,0.051292903093401954,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,8,persistent_shared_mode,pca_rank1_explained_variance,0.22037853985314326,0.9917134623017165,0.9066075670959989,0.08510589520571765,P5_observation_noise,D6_common_driver_replacement,,,
pilot,8,persistent_shared_mode,spectral_coherence,0.2191667916471561,0.9307219303190443,1.0,-0.06927806968095573,P2_global_scaling,D6_common_driver_replacement,,,
pilot,8,persistent_shared_mode,autocorrelation_persistence,0.7000329628969563,0.877704848209556,0.9986700706379491,-0.12096522242839314,P7_coarse_graining,D5_source_swap,,,
pilot,8,persistent_shared_mode,linear_CKA,0.18392313098654475,0.9651937908648288,0.5724396663174562,0.3927541245473726,P5_observation_noise,D6_common_driver_replacement,,,
pilot,8,persistent_shared_mode,VAR_ARX_predictive,0.04738214504006588,0.9885249289379788,0.8768601148699287,0.11166481406805018,P5_observation_noise,D6_common_driver_replacement,,,
pilot,8,direct_coupling_SCM,correlon_v1,0.11848913179866141,0.0,0.8991734133290795,-0.8991734133290795,P6_time_reparameterization,D8_block_shuffle,0.041574035030384135,0.3377029519540199,0.16737860635938573
pilot,8,direct_coupling_SCM,pearson,0.07087386228273075,0.9999999999999998,1.0,-2.220446049250313e-16,P2_global_scaling,D5_source_swap,,,
pilot,8,direct_coupling_SCM,mutual_information,0.014496072510944313,0.999999782374047,1.0,-2.1762595303620458e-07,P2_global_scaling,D5_source_swap,,,
pilot,8,direct_coupling_SCM,largest_covariance_eigenvalue,1.5652140028231254,0.8671330317101128,1.0,-0.1328669682898872,P7_coarse_graining,D5_source_swap,,,
pilot,8,direct_coupling_SCM,pca_rank1_explained_variance,0.13043450023526046,0.9999999999999993,1.0,-6.661338147750939e-16,P4_orthogonal_basis_rotation,D5_source_swap,,,
pilot,8,direct_coupling_SCM,spectral_coherence,0.11201722336528952,0.9999999999999992,1.0,-7.771561172376096e-16,P1_node_permutation,D1_temporal_shuffle,,,
pilot,8,direct_coupling_SCM,autocorrelation_persistence,0.6212545516487257,0.7993507189320357,1.0,-0.2006492810679643,P7_coarse_graining,D7_history_destruction,,,
pilot,8,direct_coupling_SCM,linear_CKA,0.0293381701360105,0.8717278559615907,1.0,-0.12827214403840925,P2_global_scaling,D5_source_swap,,,
pilot,8,direct_coupling_SCM,VAR_ARX_predictive,0.05718651310962958,0.9189987489922251,0.6417514175702853,0.2772473314219398,P6_time_reparameterization,D3_IAAFT_surrogate,,,
pilot,8,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D6_common_driver_replacement,-0.044265905490387725,0.11798156975277209,0.013185076924770722
pilot,8,history_dependent_relational_mode,pearson,0.06860371363502629,0.9542107047901417,1.0,-0.045789295209858305,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,8,history_dependent_relational_mode,mutual_information,0.01290013912421284,0.9999995265557127,1.0,-4.7344428732998267e-07,P2_global_scaling,D7_history_destruction,,,
pilot,8,history_dependent_relational_mode,largest_covariance_eigenvalue,1.5748758243543166,0.8802774783921982,1.0,-0.11972252160780184,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,8,history_dependent_relational_mode,pca_rank1_explained_variance,0.1312396520295264,0.9999999999999996,1.0,-4.440892098500626e-16,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,8,history_dependent_relational_mode,spectral_coherence,0.1305418839727597,0.9735107202609737,1.0,-0.02648927973902626,P5_observation_noise,D1_temporal_shuffle,,,
pilot,8,history_dependent_relational_mode,autocorrelation_persistence,0.6219040682478497,0.8033970390846351,1.0,-0.1966029609153649,P7_coarse_graining,D5_source_swap,,,
pilot,8,history_dependent_relational_mode,linear_CKA,0.02732304036263588,0.7334530124041897,1.0,-0.2665469875958103,P2_global_scaling,D6_common_driver_replacement,,,
pilot,8,history_dependent_relational_mode,VAR_ARX_predictive,0.03680468626857197,0.9080303010690886,0.9694985743624052,-0.06146827329331661,P2_global_scaling,D3_IAAFT_surrogate,,,
pilot,9,persistent_shared_mode,correlon_v1,0.14486197668267753,0.0,1.0,-1.0,P6_time_reparameterization,D6_common_driver_replacement,0.1143037064771828,0.18358977967701873,0.2043446967744858
pilot,9,persistent_shared_mode,pearson,0.18925819866692523,0.9406919658006448,0.7795785067971143,0.16111345900353058,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,9,persistent_shared_mode,mutual_information,0.0611619377137832,0.989157705602812,0.5383835286114007,0.4507741769914113,P5_observation_noise,D6_common_driver_replacement,,,
pilot,9,persistent_shared_mode,largest_covariance_eigenvalue,2.7005106056006136,0.9607473458063104,0.9144797067386776,0.04626763906763276,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,9,persistent_shared_mode,pca_rank1_explained_variance,0.2250425504667178,0.9952621149345323,0.9144797067386776,0.0807824081958547,P5_observation_noise,D6_common_driver_replacement,,,
pilot,9,persistent_shared_mode,spectral_coherence,0.26464320633134236,0.4455519017283927,0.9544266788433589,-0.5088747771149662,P2_global_scaling,D6_common_driver_replacement,,,
pilot,9,persistent_shared_mode,autocorrelation_persistence,0.7045101172745455,0.8715276739996278,0.9984322410977408,-0.12690456709811293,P7_coarse_graining,D2_phase_randomization,,,
pilot,9,persistent_shared_mode,linear_CKA,0.1957287443712597,0.4807686773941495,0.6153769987215311,-0.13460832132738154,P2_global_scaling,D6_common_driver_replacement,,,
pilot,9,persistent_shared_mode,VAR_ARX_predictive,0.049003849067333405,0.9832407055903702,0.8133710397368719,0.16986966585349839,P5_observation_noise,D6_common_driver_replacement,,,
pilot,9,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D4_edge_cutting,-0.0011374961927848731,-0.003968717666756612,0.026219726378277186
pilot,9,direct_coupling_SCM,pearson,0.07618162153546956,0.9762708462511667,0.8764290944785665,0.09984175177260013,P4_orthogonal_basis_rotation,D7_history_destruction,,,
pilot,9,direct_coupling_SCM,mutual_information,0.014573690552880048,0.9999989757493978,0.9132801413096865,0.08671883443971129,P2_global_scaling,D7_history_destruction,,,
pilot,9,direct_coupling_SCM,largest_covariance_eigenvalue,1.630508273896443,0.8662544616130593,0.9490876075736616,-0.08283314596060232,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,9,direct_coupling_SCM,pca_rank1_explained_variance,0.13587568949137027,0.9999999999999993,0.9490876075736614,0.05091239242633794,P3_affine_offset,D6_common_driver_replacement,,,
pilot,9,direct_coupling_SCM,spectral_coherence,0.20443410660716063,0.713628822281262,0.8162399701866188,-0.10261114790535675,P2_global_scaling,D6_common_driver_replacement,,,
pilot,9,direct_coupling_SCM,autocorrelation_persistence,0.6008116264246872,0.7922820270625396,0.9991116253134094,-0.20682959825086977,P7_coarse_graining,D2_phase_randomization,,,
pilot,9,direct_coupling_SCM,linear_CKA,0.033909394891545964,0.5631776393827013,0.7599257345043398,-0.1967480951216385,P2_global_scaling,D7_history_destruction,,,
pilot,9,direct_coupling_SCM,VAR_ARX_predictive,0.05435402803200168,0.8937747040487914,0.6819368677520772,0.21183783629671427,P2_global_scaling,D4_edge_cutting,,,
pilot,9,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D1_temporal_shuffle,-0.031255707635560695,-0.0018724665807920426,-0.010949568098964024
pilot,9,history_dependent_relational_mode,pearson,0.06271314135217732,0.9972350734439085,1.0,-0.002764926556091507,P5_observation_noise,D5_source_swap,,,
pilot,9,history_dependent_relational_mode,mutual_information,0.011551642575166277,0.9969934607631831,1.0,-0.0030065392368169297,P5_observation_noise,D5_source_swap,,,
pilot,9,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4272309851697271,0.8825148792346799,1.0,-0.11748512076532014,P7_coarse_graining,D5_source_swap,,,
pilot,9,history_dependent_relational_mode,pca_rank1_explained_variance,0.11893591543081057,0.9924694779657554,1.0,-0.007530522034244647,P5_observation_noise,D5_source_swap,,,
pilot,9,history_dependent_relational_mode,spectral_coherence,0.1302474499315464,0.9784620822323603,1.0,-0.02153791776763969,P6_time_reparameterization,D1_temporal_shuffle,,,
pilot,9,history_dependent_relational_mode,autocorrelation_persistence,0.6003347404747579,0.7787299324353365,1.0,-0.2212700675646635,P7_coarse_graining,D5_source_swap,,,
pilot,9,history_dependent_relational_mode,linear_CKA,0.023130502538313932,0.8598175491121416,1.0,-0.1401824508878584,P2_global_scaling,D5_source_swap,,,
pilot,9,history_dependent_relational_mode,VAR_ARX_predictive,0.03578504840458113,0.9324503849882628,1.0,-0.06754961501173717,P2_global_scaling,D1_temporal_shuffle,,,
pilot,10,persistent_shared_mode,correlon_v1,0.36943277863760515,0.964245142615207,0.8473934319533579,0.11685171066184907,P5_observation_noise,D6_common_driver_replacement,0.1975395948086633,0.6909023887798128,0.5353794563975458
pilot,10,persistent_shared_mode,pearson,0.251093742492858,0.8380200806583499,0.7315020315156932,0.10651804914265672,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,10,persistent_shared_mode,mutual_information,0.08307839892359936,0.9882697546148831,0.4873363148110692,0.5009334398038139,P5_observation_noise,D6_common_driver_replacement,,,
pilot,10,persistent_shared_mode,largest_covariance_eigenvalue,3.4277782397988625,0.9671006662409131,0.8546476901273063,0.11245297611360672,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,10,persistent_shared_mode,pca_rank1_explained_variance,0.2856481866499053,0.9926613028442915,0.8546476901273059,0.13801361271698565,P5_observation_noise,D6_common_driver_replacement,,,
pilot,10,persistent_shared_mode,spectral_coherence,0.22556440035191735,0.8077130707216424,1.0,-0.19228692927835755,P2_global_scaling,D6_common_driver_replacement,,,
pilot,10,persistent_shared_mode,autocorrelation_persistence,0.7108567565546351,0.8964672948647673,1.0,-0.10353270513523272,P7_coarse_graining,D7_history_destruction,,,
pilot,10,persistent_shared_mode,linear_CKA,0.31471452527475696,0.6943340775304915,0.5533857852228307,0.14094829230766082,P2_global_scaling,D6_common_driver_replacement,,,
pilot,10,persistent_shared_mode,VAR_ARX_predictive,0.043401121805996035,0.9329945708088659,1.0,-0.06700542919113406,P2_global_scaling,D6_common_driver_replacement,,,
pilot,10,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D4_edge_cutting,0.05669547733605901,-0.008163745815098544,0.06333501513032097
pilot,10,direct_coupling_SCM,pearson,0.08686583642185523,0.9782754635597515,0.8642704042249711,0.11400505933478033,P4_orthogonal_basis_rotation,D8_block_shuffle,,,
pilot,10,direct_coupling_SCM,mutual_information,0.01906842307139911,0.9861955681222221,0.86148171245554,0.12471385566668214,P5_observation_noise,D8_block_shuffle,,,
pilot,10,direct_coupling_SCM,largest_covariance_eigenvalue,1.8045167818216812,0.8794934513160859,0.9370823806027366,-0.057588929286650714,P7_coarse_graining,D8_block_shuffle,,,
pilot,10,direct_coupling_SCM,pca_rank1_explained_variance,0.15037639848514012,0.995061281561348,0.937082380602737,0.057978900958611024,P5_observation_noise,D8_block_shuffle,,,
pilot,10,direct_coupling_SCM,spectral_coherence,0.21645489697365888,0.6169074271294933,0.8061364194609872,-0.18922899233149393,P2_global_scaling,D6_common_driver_replacement,,,
pilot,10,direct_coupling_SCM,autocorrelation_persistence,0.606481158713466,0.777664763909603,1.0,-0.22233523609039696,P7_coarse_graining,D7_history_destruction,,,
pilot,10,direct_coupling_SCM,linear_CKA,0.043435968070595375,0.8202424815100351,0.7469633316191955,0.07327914989083961,P2_global_scaling,D8_block_shuffle,,,
pilot,10,direct_coupling_SCM,VAR_ARX_predictive,0.05953302929976162,0.9865844006385959,0.6720872048354909,0.314497195803105,P2_global_scaling,D8_block_shuffle,,,
pilot,10,history_dependent_relational_mode,correlon_v1,0.0,0.0,0.0,0.0,P1_node_permutation,D1_temporal_shuffle,-0.025542719601724745,-0.058732385038673035,-0.10196926393943592
pilot,10,history_dependent_relational_mode,pearson,0.05638678569501158,0.9883640360629663,1.0,-0.0116359639370337,P4_orthogonal_basis_rotation,D2_phase_randomization,,,
pilot,10,history_dependent_relational_mode,mutual_information,0.009602266599940124,0.9834618485094722,1.0,-0.01653815149052784,P5_observation_noise,D2_phase_randomization,,,
pilot,10,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4499904375808965,0.8505133105895928,1.0,-0.14948668941040721,P7_coarse_graining,D7_history_destruction,,,
pilot,10,history_dependent_relational_mode,pca_rank1_explained_variance,0.1208325364650747,0.9999999999999994,1.0,-5.551115123125783e-16,P4_orthogonal_basis_rotation,D7_history_destruction,,,
pilot,10,history_dependent_relational_mode,spectral_coherence,0.11056450240029259,0.9999999999999999,1.0,-1.1102230246251565e-16,P3_affine_offset,D1_temporal_shuffle,,,
pilot,10,history_dependent_relational_mode,autocorrelation_persistence,0.6085774892908674,0.78599923065138,1.0,-0.21400076934862,P7_coarse_graining,D5_source_swap,,,
pilot,10,history_dependent_relational_mode,linear_CKA,0.018628284266593007,0.6958882697938092,1.0,-0.30411173020619076,P2_global_scaling,D2_phase_randomization,,,
pilot,10,history_dependent_relational_mode,VAR_ARX_predictive,0.03518540408534454,0.9809039496772746,0.9434289569142172,0.037474992763057324,P2_global_scaling,D5_source_swap,,,
pilot,11,persistent_shared_mode,correlon_v1,0.2933852123979447,0.9833131716656888,1.0,-0.016686828334311232,P2_global_scaling,D6_common_driver_replacement,0.13543312286238174,0.6355526700898034,0.5053065170044144
pilot,11,persistent_shared_mode,pearson,0.22550309054465908,0.7946376838277365,0.7646107634077953,0.03002692041994115,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,11,persistent_shared_mode,mutual_information,0.08581581571883512,0.9631412451465877,0.4605683739665474,0.5025728711800403,P5_observation_noise,D6_common_driver_replacement,,,
pilot,11,persistent_shared_mode,largest_covariance_eigenvalue,3.0630323901261693,0.9696510353403848,0.9033650359273675,0.06628599941301727,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,11,persistent_shared_mode,pca_rank1_explained_variance,0.2552526991771809,0.9878102964486202,0.9033650359273668,0.08444526052125334,P5_observation_noise,D6_common_driver_replacement,,,
pilot,11,persistent_shared_mode,spectral_coherence,0.2646429869748919,0.4879267828350777,0.9269213509859127,-0.438994568150835,P2_global_scaling,D6_common_driver_replacement,,,
pilot,11,persistent_shared_mode,autocorrelation_persistence,0.7039540522973969,0.890068252015196,0.99653764980415,-0.10646939778895403,P7_coarse_graining,D3_IAAFT_surrogate,,,
pilot,11,persistent_shared_mode,linear_CKA,0.2657887297447368,0.5395734567165175,0.5931352703411388,-0.05356181362462131,P2_global_scaling,D6_common_driver_replacement,,,
pilot,11,persistent_shared_mode,VAR_ARX_predictive,0.05199852727330134,0.9241381578560126,0.93000119073946,-0.005863032883447361,P2_global_scaling,D6_common_driver_replacement,,,
pilot,11,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D3_IAAFT_surrogate,-0.0012430614817813268,0.349253309634156,0.1270997166979671
pilot,11,direct_coupling_SCM,pearson,0.06733720823431992,0.9758985765670262,0.97578822646031,0.00011035010671611722,P4_orthogonal_basis_rotation,D4_edge_cutting,,,
pilot,11,direct_coupling_SCM,mutual_information,0.012200209089291758,0.999202133615708,1.0,-0.0007978663842920231,P5_observation_noise,D2_phase_randomization,,,
pilot,11,direct_coupling_SCM,largest_covariance_eigenvalue,1.5078394609131947,0.8776012014119128,1.0,-0.12239879858808722,P7_coarse_graining,D5_source_swap,,,
pilot,11,direct_coupling_SCM,pca_rank1_explained_variance,0.12565328840943288,0.9999999999999991,1.0,-8.881784197001252e-16,P4_orthogonal_basis_rotation,D5_source_swap,,,
pilot,11,direct_coupling_SCM,spectral_coherence,0.11195754624772962,0.9999999999999991,1.0,-8.881784197001252e-16,P3_affine_offset,D1_temporal_shuffle,,,
pilot,11,direct_coupling_SCM,autocorrelation_persistence,0.597275527881639,0.7912199743258753,0.9985550679971572,-0.2073350936712819,P7_coarse_graining,D2_phase_randomization,,,
pilot,11,direct_coupling_SCM,linear_CKA,0.026409589320705824,0.6880043845325512,0.9622145475863091,-0.2742101630537579,P2_global_scaling,D4_edge_cutting,,,
pilot,11,direct_coupling_SCM,VAR_ARX_predictive,0.05057868569997348,0.9865770203472322,0.708113735214041,0.2784632851331912,P5_observation_noise,D6_common_driver_replacement,,,
pilot,11,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D7_history_destruction,-0.027341732704315586,0.3733018129683515,0.040657028531966954
pilot,11,history_dependent_relational_mode,pearson,0.05434791366358588,0.9999999999999998,1.0,-2.220446049250313e-16,P2_global_scaling,D2_phase_randomization,,,
