stage,seed,target_class,metric,base_score,P,D,Delta,weakest_preserve_transform,strongest_destroy_transform,T_iso,T_floor,T_pers
confirmatory,10001,persistent_shared_mode,largest_covariance_eigenvalue,2.396796722489862,0.9484932527200662,0.9314908334001883,0.017002419319877893,P7_coarse_graining,D6_common_driver_replacement,,,
confirmatory,10001,persistent_shared_mode,pca_rank1_explained_variance,0.19973306020748852,0.993815538758268,0.9314908334001888,0.06232470535807921,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10001,persistent_shared_mode,spectral_coherence,0.22970216655285994,0.5947251141791092,0.9613201998912665,-0.36659508571215726,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10001,persistent_shared_mode,autocorrelation_persistence,0.6783266969096681,0.85088962823008,1.0,-0.14911037176992004,P7_coarse_graining,D5_source_swap,,,
confirmatory,10001,persistent_shared_mode,linear_CKA,0.14158156606875064,0.41199641593377484,0.5300122738161817,-0.11801585788240682,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10001,persistent_shared_mode,VAR_ARX_predictive,0.04735357986634009,0.9441416698506178,0.9203162356039685,0.02382543424664929,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10001,direct_coupling_SCM,correlon_v1,0.06155815243834289,0.0,1.0,-1.0,P6_time_reparameterization,D6_common_driver_replacement,0.03838849904452318,0.0987120159927922,0.06170321565385528
confirmatory,10001,direct_coupling_SCM,pearson,0.061090140674078044,0.9915289040659551,1.0,-0.008471095934044937,P5_observation_noise,D4_edge_cutting,,,
confirmatory,10001,direct_coupling_SCM,mutual_information,0.01117964071918165,0.9695446919312408,1.0,-0.03045530806875918,P5_observation_noise,D4_edge_cutting,,,
confirmatory,10001,direct_coupling_SCM,largest_covariance_eigenvalue,1.4195758149171636,0.8448016351170806,1.0,-0.15519836488291938,P7_coarse_graining,D4_edge_cutting,,,
confirmatory,10001,direct_coupling_SCM,pca_rank1_explained_variance,0.11829798457643033,1.0,1.0,0.0,P1_node_permutation,D4_edge_cutting,,,
confirmatory,10001,direct_coupling_SCM,spectral_coherence,0.15362000552260835,1.0,0.9546420242143228,0.04535797578567724,P1_node_permutation,D7_history_destruction,,,
confirmatory,10001,direct_coupling_SCM,autocorrelation_persistence,0.58759638669791,0.7876710577727583,1.0,-0.21232894222724175,P7_coarse_graining,D5_source_swap,,,
confirmatory,10001,direct_coupling_SCM,linear_CKA,0.02193171868316803,0.9461087441533673,1.0,-0.05389125584663268,P2_global_scaling,D4_edge_cutting,,,
confirmatory,10001,direct_coupling_SCM,VAR_ARX_predictive,0.04917408346715657,0.9811557043657015,0.6770014902292919,0.30415421413640964,P5_observation_noise,D4_edge_cutting,,,
confirmatory,10001,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D1_temporal_shuffle,-0.0028167108951342723,0.11298081036428059,0.07219330477140418
confirmatory,10001,history_dependent_relational_mode,pearson,0.06296606425194828,0.9999999999999996,1.0,-4.440892098500626e-16,P2_global_scaling,D7_history_destruction,,,
confirmatory,10001,history_dependent_relational_mode,mutual_information,0.011526458830447894,0.9999993790788777,1.0,-6.209211222962807e-07,P2_global_scaling,D7_history_destruction,,,
confirmatory,10001,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4350450863854032,0.8613809941124047,1.0,-0.13861900588759535,P7_coarse_graining,D5_source_swap,,,
