seed,family,family_parameter,history_length,p_required_exact,p_star,lag_grid_exhausted,selected_lag_nmse,d_required,d_star,state_grid_exhausted,state_approximation_nmse,heldout_prediction_NMSE,heldout_intervention_NMSE,predictive_log_likelihood,memory_kernel_reconstruction_error,long_horizon_error,parameter_count_lag,parameter_count_state,stage
31000,L1_power_law_kernel,0.25,1024,928,256,True,0.5188351068230681,1,1,False,0.01,0.5196615909874331,0.5819218038062014,0.3272887329113934,0.7203020941404156,0.663573589240965,258,2,validation
31000,L2_fractional_dynamics,0.18,16,2,2,False,0.0310576583505375,1,1,False,0.01,0.0316800783726893,0.0354069973747538,1.7260336190767882,0.1762318312636441,0.0344270092827468,4,2,validation
31000,L2_fractional_dynamics,0.18,32,2,2,False,0.0344270092827468,2,2,False,0.01,0.0354081410526363,0.0395393821665659,1.6704067560219422,0.1855451677698635,0.0365439908538848,4,6,validation
31000,L2_fractional_dynamics,0.18,64,2,2,False,0.0365439908538848,2,2,False,0.01,0.0368656422319084,0.0412509211343746,1.6502376332546738,0.1911648264035119,0.0378871717512719,4,6,validation
31000,L2_fractional_dynamics,0.18,128,2,2,False,0.0378871717512719,2,2,False,0.01,0.0383395761732075,0.0428860367833602,1.630636297927168,0.1946462734071009,0.0387438103062393,4,6,validation
31000,L2_fractional_dynamics,0.18,256,2,2,False,0.0387438103062393,2,2,False,0.01,0.0391010701672208,0.0437503274039695,1.6208027211798604,0.1968344743845431,0.0392916592487128,4,6,validation
31000,L2_fractional_dynamics,0.18,512,2,2,False,0.0392916592487128,2,2,False,0.01,0.0393287869903586,0.0440437861002041,1.6178992674279622,0.1982212381373723,0.0396425513986176,4,6,validation
31000,L2_fractional_dynamics,0.18,1024,2,2,False,0.0396425513986176,2,2,False,0.01,0.0397469935365527,0.0445040997043868,1.6126105375213875,0.1991043731278086,0.0398674792136509,4,6,validation
31000,L3_generalized_Langevin,0.0,16,8,8,False,0.0491504813649262,1,1,False,0.01,0.0497870348583303,0.0556850926221215,1.5000003365286,0.2216990784034211,0.175751224237818,10,2,validation
31000,L3_generalized_Langevin,0.0,32,28,32,False,0.0,2,2,False,0.01,0.0011744426851422,0.0011744426851422,3.3734807772120123,0.0,0.1006723853084747,34,6,validation
31000,L3_generalized_Langevin,0.0,64,53,64,False,0.0,2,2,False,0.01,0.0003246779570527,0.0003246779570527,4.016338384138992,0.0,0.0774484335734093,66,6,validation
31000,L3_generalized_Langevin,0.0,128,86,128,False,0.0,2,2,False,0.01,9.18128764511096e-05,9.18128764511096e-05,4.647879001911139,0.0,0.0699804634838965,130,6,validation
31000,L3_generalized_Langevin,0.0,256,152,256,False,0.0,2,2,False,0.01,0.0004334722179589,0.0004334722179589,3.8718414257753673,0.0,0.0606674999061146,258,6,validation
31000,L3_generalized_Langevin,0.0,512,287,256,True,0.0606674999061146,2,2,False,0.01,0.0618041061477031,0.0690842061364369,1.391892737103115,0.2463077341581352,0.1091271520927723,258,6,validation
31000,L3_generalized_Langevin,0.0,1024,518,256,True,0.1091271520927723,2,2,False,0.01,0.1099532956955858,0.1230485539467185,1.1038497939684306,0.3303439905504145,0.1485226270060034,258,6,validation
31000,L4_ARFIMA,0.1,16,1,1,False,0.0176408052606283,1,1,False,0.01,0.0178668217048416,0.019983718336117,2.0124049110506737,0.1328186931897328,0.0182813818882293,3,2,validation
31000,L4_ARFIMA,0.1,32,1,1,False,0.0182813818882293,1,1,False,0.01,0.0186528577055718,0.0208466235321593,1.9908779582248777,0.1352086605518645,0.0186420855079237,3,2,validation
31000,L4_ARFIMA,0.1,64,1,1,False,0.0186420855079237,1,1,False,0.01,0.0186859564543139,0.0209230067152647,1.9899915145025409,0.136536022748298,0.0188471976449888,3,2,validation
31000,L4_ARFIMA,0.1,128,1,1,False,0.0188471976449888,2,2,False,0.01,0.0193982400584681,0.0216599037758667,1.971286467831852,0.1372850962231109,0.0189644119555979,3,6,validation
31000,L4_ARFIMA,0.1,256,1,1,False,0.0189644119555979,2,2,False,0.01,0.0195988576332796,0.0218745870679514,1.966141999230293,0.1377113356103919,0.0190315629759589,3,6,validation
31000,L4_ARFIMA,0.1,512,1,1,False,0.0190315629759589,2,2,False,0.01,0.0202876080436818,0.0225713956007968,1.948872510263712,0.1379549309592047,0.0190700815802706,3,6,validation
31000,L4_ARFIMA,0.1,1024,1,1,False,0.0190700815802706,2,2,False,0.01,0.0199374471986824,0.0222258569883149,1.957577773391263,0.1380944661464413,0.0190921903223977,3,6,validation
31000,L5_long_memory_nonlinear,0.0,16,15,16,False,0.0,4,4,False,0.01,2.8414341691510236e-05,2.8414341691510236e-05,5.234308275561767,0.0,0.2528619908088494,18,20,validation
31000,L5_long_memory_nonlinear,0.0,32,29,32,False,0.0,6,8,False,0.01,0.0005769503834906,0.0005769503834906,3.728877142818845,0.0,0.2249339733559022,34,72,validation
31000,L5_long_memory_nonlinear,0.0,64,56,64,False,0.0,8,8,False,0.01,0.0011062252009734,0.0011062252009734,3.403400889546269,0.0,0.203059495795792,66,72,validation
31000,L5_long_memory_nonlinear,0.0,128,109,128,False,0.0,11,16,False,0.01,0.0005194959762315,0.0005194959762315,3.781325746459411,0.0,0.1859740628260252,130,272,validation
31000,L5_long_memory_nonlinear,0.0,256,215,256,False,0.0,15,16,False,0.01,0.0005001211284121,0.0005001211284121,3.80033011602858,0.0,0.1725389821096064,258,272,validation
31000,L5_long_memory_nonlinear,0.0,512,423,256,True,0.1725389821096064,21,32,False,0.01,0.1733809141934066,0.1940855920465594,0.8761321443912028,0.415378119440115,0.3064699392471942,258,1056,validation
31000,L5_long_memory_nonlinear,0.0,1024,834,256,True,0.3064699392471942,29,32,False,0.01,0.3080014583779745,0.3447778510876378,0.5888253805131743,0.5535972717122025,0.4127607525029876,258,1056,validation
31000,L6_history_dependent_intervention,0.0,16,15,16,False,0.0,4,4,False,0.01,0.00030885561039,0.00030885561039,4.041318335283522,0.0,0.2868773000314248,18,20,validation
31000,L6_history_dependent_intervention,0.0,32,29,32,False,0.0,6,8,False,0.01,0.0010308202575837,0.0010308202575837,3.4387002135430467,0.0,0.2627554926256796,34,72,validation
31000,L6_history_dependent_intervention,0.0,64,57,64,False,0.0,8,8,False,0.01,0.0007178102839957,0.0007178102839957,3.6196526261243736,0.0,0.24403054650154,66,72,validation
31000,L6_history_dependent_intervention,0.0,128,113,128,False,0.0,11,16,False,0.01,0.0003733040549856,0.0003733040549856,3.9465586547820894,0.0,0.2296238239142252,130,272,validation
31000,L6_history_dependent_intervention,0.0,256,223,256,False,0.0,15,16,False,0.01,0.0011207213380872,0.0011207213380872,3.39689137456194,0.0,0.2185321252722961,258,272,validation
31000,L6_history_dependent_intervention,0.0,512,442,256,True,0.2185321252722961,22,32,False,0.01,0.2189482585043934,0.245172113537069,0.7594599198085212,0.4674741974401326,0.3825994638734332,258,1056,validation
31000,L6_history_dependent_intervention,0.0,1024,879,256,True,0.3825994638734332,30,32,False,0.01,0.3839091468320257,0.4298210824968377,0.4786746755897231,0.6185462503915395,0.5080900718187826,258,1056,validation
31001,M1_AR_finite,0.0,16,3,4,False,0.0,3,4,False,0.01,0.0010529665430355,0.0010529665430355,3.4280719096653733,0.0,0.0,6,20,validation
31001,M1_AR_finite,0.0,32,3,4,False,0.0,3,4,False,0.01,0.0011783654921709,0.0011783654921709,3.3718134884370743,0.0,0.0,6,20,validation
31001,M1_AR_finite,0.0,64,3,4,False,0.0,3,4,False,0.01,0.0010541329451255,0.0010541329451255,3.4275183514609813,0.0,0.0,6,20,validation
31001,M1_AR_finite,0.0,128,3,4,False,0.0,3,4,False,0.01,1.5204403513159032e-05,1.5204403513159032e-05,5.546962733627643,0.0,0.0,6,20,validation
31001,M1_AR_finite,0.0,256,3,4,False,0.0,3,4,False,0.01,0.0008344714387407,0.0008344714387407,3.544356020521685,0.0,0.0,6,20,validation
31001,M1_AR_finite,0.0,512,3,4,False,0.0,3,4,False,0.01,0.0002562200536897,0.0002562200536897,4.134736948995303,0.0,0.0,6,20,validation
31001,M1_AR_finite,0.0,1024,3,4,False,0.0,3,4,False,0.01,0.0011149427512805,0.0011149427512805,3.399476109765615,0.0,0.0,6,20,validation
31001,M2_linear_SSM,0.0,16,13,16,False,0.0,4,4,False,0.01,0.0004045821224209,0.0004045821224209,3.906327910008872,0.0,0.0550036527225422,18,20,validation
31001,M2_linear_SSM,0.0,32,17,32,False,0.0,4,4,False,0.01,0.0005929299583577,0.0005929299583577,3.7152171400052287,0.0,0.0049573480710451,34,20,validation
31001,M2_linear_SSM,0.0,64,18,32,False,0.0049573480710451,4,4,False,0.01,0.005671173794391,0.0062660555629164,2.586179582128357,0.070408437498961,0.0049873271380537,34,20,validation
31001,M2_linear_SSM,0.0,128,18,32,False,0.0049873271380537,4,4,False,0.01,0.0056375388013104,0.0062360180578768,2.5891538457306047,0.07062101059921,0.0049873282088814,34,20,validation
31001,M2_linear_SSM,0.0,256,18,32,False,0.0049873282088814,4,4,False,0.01,0.0061075174062424,0.0067059967913081,2.549117452429073,0.0706210181807188,0.0049873282088814,34,20,validation
31001,M2_linear_SSM,0.0,512,18,32,False,0.0049873282088814,4,4,False,0.01,0.0055629109665132,0.006161390351579,2.5958168762992617,0.0706210181807188,0.0049873282088814,34,20,validation
31001,M2_linear_SSM,0.0,1024,18,32,False,0.0049873282088814,4,4,False,0.01,0.005963002447107,0.0065614818321728,2.5610905792296927,0.0706210181807188,0.0049873282088814,34,20,validation
31001,M3_sum_exponential_kernel,0.0,16,14,16,False,0.0,3,4,False,0.01,0.0020269060016594,0.0020269060016594,3.100622392860265,0.0,0.1513057040950728,18,20,validation
31001,M3_sum_exponential_kernel,0.0,32,25,32,False,0.0,3,4,False,0.01,0.0003564709243034,0.0003564709243034,3.969628940096096,0.0,0.0478776319405662,34,20,validation
31001,M3_sum_exponential_kernel,0.0,64,32,32,False,0.0478776319405662,3,4,False,0.01,0.0479609686115673,0.0537062844444352,1.518683876394457,0.2188095791791718,0.0516352896565668,34,20,validation
31001,M3_sum_exponential_kernel,0.0,128,33,64,False,0.0039466121604297,3,4,False,0.01,0.0050604236219906,0.0055340170812421,2.643152539713038,0.0628220674638279,0.00397024236702,66,20,validation
31001,M3_sum_exponential_kernel,0.0,256,33,64,False,0.00397024236702,3,4,False,0.01,0.0044228675825394,0.0048992966665818,2.7104835094627147,0.0630098592842422,0.0039702432109321,66,20,validation
31001,M3_sum_exponential_kernel,0.0,512,33,64,False,0.0039702432109321,3,4,False,0.01,0.0048288418852637,0.0053052710705756,2.66657430768803,0.0630098659809091,0.0039702432109321,66,20,validation
31001,M3_sum_exponential_kernel,0.0,1024,33,64,False,0.0039702432109321,3,4,False,0.01,0.005089547005725,0.0055659761910368,2.6402832246453847,0.0630098659809091,0.0039702432109321,66,20,validation
31001,L1_power_law_kernel,0.5,16,14,16,False,0.0,1,1,False,0.01,0.000178426033119,0.000178426033119,4.3156682114546046,0.0,0.2101936273106165,18,2,validation
31001,L1_power_law_kernel,0.5,32,28,32,False,0.0,1,1,False,0.01,0.0012080467370848,0.0012080467370848,3.35937524528908,0.0,0.1783527942940097,34,2,validation
31001,L1_power_law_kernel,0.5,64,53,64,False,0.0,1,1,False,0.01,0.000832629954137,0.000832629954137,3.5454606236133497,0.0,0.1534877300273212,66,2,validation
31001,L1_power_law_kernel,0.5,128,103,128,False,0.0,1,1,False,0.01,0.0004071074865084,0.0004071074865084,3.9032166563865873,0.0,0.1340299044410481,130,2,validation
31001,L1_power_law_kernel,0.5,256,198,256,False,0.0,1,1,False,0.01,0.0001202171512929,0.0001202171512929,4.513105428208579,0.0,0.118627462360391,258,2,validation
31001,L1_power_law_kernel,0.5,512,383,256,True,0.118627462360391,1,1,False,0.01,0.119004463484645,0.133239758967892,1.0642971391498486,0.3444233766171963,0.2122708380751308,258,2,validation
31001,L1_power_law_kernel,0.5,1024,740,256,True,0.2122708380751308,1,1,False,0.01,0.212623318358156,0.2380958189271718,0.7741165686268686,0.4607285948094939,0.2879988280167165,258,2,validation
31001,L2_fractional_dynamics,0.28,16,4,4,False,0.0493526530517656,2,2,False,0.01,0.0503503037715952,0.0562726221378071,1.4943753133181286,0.2221545701797864,0.0631197350701168,6,6,validation
31001,L2_fractional_dynamics,0.28,32,6,8,False,0.0345889160284474,2,2,False,0.01,0.0358300566874199,0.0399807266108336,1.6644840827724214,0.1859809560907984,0.0446679476187176,10,6,validation
31001,L2_fractional_dynamics,0.28,64,7,8,False,0.0446679476187176,2,2,False,0.01,0.0457880645484482,0.0511482182626943,1.5418659106013883,0.2113479302446977,0.0519211542424603,10,6,validation
31001,L2_fractional_dynamics,0.28,128,9,16,False,0.0321750228839447,2,2,False,0.01,0.0329968728878466,0.0368578756339199,1.7056712414900532,0.179373974934896,0.037545528802646,18,6,validation
31001,L2_fractional_dynamics,0.28,256,11,16,False,0.037545528802646,2,2,False,0.01,0.037765880854667,0.0422713443109845,1.6381746034291709,0.1937666865140806,0.0414605178468809,18,6,validation
31001,L2_fractional_dynamics,0.28,512,12,16,False,0.0414605178468809,2,2,False,0.01,0.0416148880657372,0.0465901502073629,1.5896486447726512,0.203618559681776,0.044323939686542,18,6,validation
31001,L2_fractional_dynamics,0.28,1024,13,16,False,0.044323939686542,2,2,False,0.01,0.0448335255418223,0.0501523983042073,1.5523995407196751,0.2105325145590154,0.046422959772271,18,6,validation
31001,L3_generalized_Langevin,0.0,16,8,8,False,0.0491504813649262,1,1,False,0.01,0.051118946472341,0.0570170042361321,1.4868000390193703,0.2216990784034211,0.175751224237818,10,2,validation
31001,L3_generalized_Langevin,0.0,32,28,32,False,0.0,2,2,False,0.01,0.001247474070071,0.001247474070071,3.3433172580344044,0.0,0.1006723853084747,34,6,validation
31001,L3_generalized_Langevin,0.0,64,53,64,False,0.0,2,2,False,0.01,0.0002503175891077,0.0002503175891077,4.146390044945543,0.0,0.0774484335734093,66,6,validation
31001,L3_generalized_Langevin,0.0,128,86,128,False,0.0,2,2,False,0.01,0.0009993718937075,0.0009993718937075,3.4541917913079905,0.0,0.0699804634838965,130,6,validation
31001,L3_generalized_Langevin,0.0,256,152,256,False,0.0,2,2,False,0.01,0.0001508444470631,0.0001508444470631,4.399630702009995,0.0,0.0606674999061146,258,6,validation
31001,L3_generalized_Langevin,0.0,512,287,256,True,0.0606674999061146,2,2,False,0.01,0.061114777725967,0.0683948777147008,1.3975007903697645,0.2463077341581352,0.1091271520927723,258,6,validation
31001,L3_generalized_Langevin,0.0,1024,518,256,True,0.1091271520927723,2,2,False,0.01,0.1092050776974172,0.1223003359485499,1.1072638588458912,0.3303439905504145,0.1485226270060034,258,6,validation
31001,L4_ARFIMA,0.2,16,2,2,False,0.0401266645327154,2,2,False,0.01,0.0404456543834561,0.045260854127382,1.6038980365273132,0.2003164110419199,0.0447552148427933,4,6,validation
31001,L4_ARFIMA,0.2,32,2,2,False,0.0447552148427933,2,2,False,0.01,0.0458171681701838,0.051187793951319,1.541548203611829,0.2115542834423197,0.0477406179788334,4,6,validation
31001,L4_ARFIMA,0.2,64,2,2,False,0.0477406179788334,2,2,False,0.01,0.0479460366070773,0.0536749107645374,1.518839568927829,0.2184962653658718,0.0496857173056978,4,6,validation
31001,L4_ARFIMA,0.2,128,2,2,False,0.0496857173056978,2,2,False,0.01,0.0497551165071088,0.0557174025837926,1.500320988150828,0.2229029324744245,0.0509599599598685,4,6,validation
31001,L4_ARFIMA,0.2,256,3,4,False,0.0307527074150141,2,2,False,0.01,0.0319938021906201,0.0356841270804218,1.721106538242111,0.1753644987305415,0.0316078075517211,6,6,validation
31001,L4_ARFIMA,0.2,512,3,4,False,0.0316078075517211,2,2,False,0.01,0.0319854627387778,0.0357783996449843,1.7212368844081505,0.177785847444956,0.0321706183384569,6,6,validation
31001,L4_ARFIMA,0.2,1024,3,4,False,0.0321706183384569,2,2,False,0.01,0.0339310255214801,0.0377914997220949,1.6917127380095556,0.1793616969658152,0.0325414058452556,6,6,validation
31001,L5_long_memory_nonlinear,0.0,16,15,16,False,0.0,4,4,False,0.01,0.0004426109839916,0.0004426109839916,3.8614096568418246,0.0,0.2528619908088494,18,20,validation
31001,L5_long_memory_nonlinear,0.0,32,29,32,False,0.0,6,8,False,0.01,0.000871049243851,0.000871049243851,3.522906022783776,0.0,0.2249339733559022,34,72,validation
31001,L5_long_memory_nonlinear,0.0,64,56,64,False,0.0,8,8,False,0.01,0.0005198832941075,0.0005198832941075,3.780953102993298,0.0,0.203059495795792,66,72,validation
31001,L5_long_memory_nonlinear,0.0,128,109,128,False,0.0,11,16,False,0.01,0.0009486001007405,0.0009486001007405,3.480261619160814,0.0,0.1859740628260252,130,272,validation
31001,L5_long_memory_nonlinear,0.0,256,215,256,False,0.0,15,16,False,0.01,0.0001539320027573,0.0001539320027573,4.389499796797449,0.0,0.1725389821096064,258,272,validation
31001,L5_long_memory_nonlinear,0.0,512,423,256,True,0.1725389821096064,21,32,False,0.01,0.1725989529506887,0.1933036308038415,0.878392283342787,0.415378119440115,0.3064699392471942,258,1056,validation
31001,L5_long_memory_nonlinear,0.0,1024,834,256,True,0.3064699392471942,29,32,False,0.01,0.3067532596195242,0.3435296523291876,0.5908557845705287,0.5535972717122025,0.4127607525029876,258,1056,validation
31001,L6_history_dependent_intervention,0.0,16,15,16,False,0.0,4,4,False,0.01,0.0015813067122235,0.0015813067122235,3.224751870346889,0.0,0.2868773000314248,18,20,validation
31001,L6_history_dependent_intervention,0.0,32,29,32,False,0.0,6,8,False,0.01,0.0013546231052117,0.0013546231052117,3.302116007238466,0.0,0.2627554926256796,34,72,validation
31001,L6_history_dependent_intervention,0.0,64,57,64,False,0.0,8,8,False,0.01,0.0007969857257989,0.0007969857257989,3.5673368946239634,0.0,0.24403054650154,66,72,validation
31001,L6_history_dependent_intervention,0.0,128,113,128,False,0.0,11,16,False,0.01,0.0001947752426063,0.0001947752426063,4.271832133087819,0.0,0.2296238239142252,130,272,validation
31001,L6_history_dependent_intervention,0.0,256,223,256,False,0.0,15,16,False,0.01,0.0009791283716074,0.0009791283716074,3.464423899396261,0.0,0.2185321252722961,258,272,validation
31001,L6_history_dependent_intervention,0.0,512,442,256,True,0.2185321252722961,22,32,False,0.01,0.2185985255080347,0.2448223805407103,0.7602592242111992,0.4674741974401326,0.3825994638734332,258,1056,validation
31001,L6_history_dependent_intervention,0.0,1024,879,256,True,0.3825994638734332,30,32,False,0.01,0.3830218861002115,0.4289338217650235,0.4798315737846787,0.6185462503915395,0.5080900718187826,258,1056,validation
31002,M1_AR_finite,0.0,16,3,4,False,0.0,3,4,False,0.01,0.0002934481183105,0.0002934481183105,4.066904851640325,0.0,0.0,6,20,validation
31002,M1_AR_finite,0.0,32,3,4,False,0.0,3,4,False,0.01,0.0004274112399701,0.0004274112399701,3.878881958472785,0.0,0.0,6,20,validation
31002,M1_AR_finite,0.0,64,3,4,False,0.0,3,4,False,0.01,0.0007166238570913,0.0007166238570913,3.6204797307930097,0.0,0.0,6,20,validation
31002,M1_AR_finite,0.0,128,3,4,False,0.0,3,4,False,0.01,0.0001725006190194,0.0001725006190194,4.332554866490326,0.0,0.0,6,20,validation
31002,M1_AR_finite,0.0,256,3,4,False,0.0,3,4,False,0.01,0.0002426788791106,0.0002426788791106,4.161885736848385,0.0,0.0,6,20,validation
31002,M1_AR_finite,0.0,512,3,4,False,0.0,3,4,False,0.01,0.0008097972917929,0.0008097972917929,3.5593632993315474,0.0,0.0,6,20,validation
31002,M1_AR_finite,0.0,1024,3,4,False,0.0,3,4,False,0.01,0.0002055565365189,0.0002055565365189,4.244894722492691,0.0,0.0,6,20,validation
31002,M2_linear_SSM,0.0,16,13,16,False,0.0,4,4,False,0.01,0.0001537204584836,0.0001537204584836,4.390187404841167,0.0,0.0550036527225422,18,20,validation
31002,M2_linear_SSM,0.0,32,17,32,False,0.0,4,4,False,0.01,0.0006420660612847,0.0006420660612847,3.675409680185288,0.0,0.0049573480710451,34,20,validation
31002,M2_linear_SSM,0.0,64,18,32,False,0.0049573480710451,4,4,False,0.01,0.0051207933208074,0.0057156750893329,2.637222953231658,0.070408437498961,0.0049873271380537,34,20,validation
31002,M2_linear_SSM,0.0,128,18,32,False,0.0049873271380537,4,4,False,0.01,0.0058052524367961,0.0064037316933625,2.574496089340125,0.07062101059921,0.0049873282088814,34,20,validation
31002,M2_linear_SSM,0.0,256,18,32,False,0.0049873282088814,4,4,False,0.01,0.0060679337568264,0.0066664131418922,2.552368567180284,0.0706210181807188,0.0049873282088814,34,20,validation
31002,M2_linear_SSM,0.0,512,18,32,False,0.0049873282088814,4,4,False,0.01,0.0050064110263301,0.0056048904113959,2.648517991302594,0.0706210181807188,0.0049873282088814,34,20,validation
31002,M2_linear_SSM,0.0,1024,18,32,False,0.0049873282088814,4,4,False,0.01,0.0051759737586775,0.0057744531437433,2.631863895801832,0.0706210181807188,0.0049873282088814,34,20,validation
31002,M3_sum_exponential_kernel,0.0,16,14,16,False,0.0,3,4,False,0.01,0.0006162138723696,0.0006162138723696,3.695958229641935,0.0,0.1513057040950728,18,20,validation
31002,M3_sum_exponential_kernel,0.0,32,25,32,False,0.0,3,4,False,0.01,0.0005454207491377,0.0005454207491377,3.756976522193108,0.0,0.0478776319405662,34,20,validation
31002,M3_sum_exponential_kernel,0.0,64,32,32,False,0.0478776319405662,3,4,False,0.01,0.0488647825735914,0.0546100984064594,1.5093491673668988,0.2188095791791718,0.0516352896565668,34,20,validation
31002,M3_sum_exponential_kernel,0.0,128,33,64,False,0.0039466121604297,3,4,False,0.01,0.0043050360324447,0.0047786294916963,2.7239848856157978,0.0628220674638279,0.00397024236702,66,20,validation
31002,M3_sum_exponential_kernel,0.0,256,33,64,False,0.00397024236702,3,4,False,0.01,0.0049847974773362,0.0054612265613786,2.6506812514028018,0.0630098592842422,0.0039702432109321,66,20,validation
31002,M3_sum_exponential_kernel,0.0,512,33,64,False,0.0039702432109321,3,4,False,0.01,0.0047643013227959,0.0052407305081078,2.6733021897660514,0.0630098659809091,0.0039702432109321,66,20,validation
31002,M3_sum_exponential_kernel,0.0,1024,33,64,False,0.0039702432109321,3,4,False,0.01,0.0040283755175256,0.0045048047028374,2.7571960408386573,0.0630098659809091,0.0039702432109321,66,20,validation
31002,L1_power_law_kernel,0.75,16,13,16,False,0.0,1,1,False,0.01,1.5093362383281148e-05,1.5093362383281148e-05,5.550627744025976,0.0,0.1045950556526011,18,2,validation
31002,L1_power_law_kernel,0.75,32,23,32,False,0.0,1,1,False,0.01,0.0003497107013552,0.0003497107013552,3.9792021564163247,0.0,0.0720880931330627,34,2,validation
31002,L1_power_law_kernel,0.75,64,39,64,False,0.0,1,1,False,0.01,0.0001000584226987,0.0001000584226987,4.604878157791597,0.0,0.0496785206587985,66,2,validation
31002,L1_power_law_kernel,0.75,128,64,64,False,0.0496785206587985,1,1,False,0.01,0.0501780253006372,0.056139447779693,1.4960890455685456,0.2228867888835014,0.082328694636158,66,2,validation
31002,L1_power_law_kernel,0.75,256,100,128,False,0.0343569778092291,1,1,False,0.01,0.0350959787520484,0.0392188160891559,1.6748343602710734,0.1853563535712471,0.0574040460595123,130,2,validation
31002,L1_power_law_kernel,0.75,512,147,256,False,0.0238670685964218,1,1,False,0.01,0.0241860370216687,0.0270500852532393,1.8609898974568344,0.1544897038524632,0.0401188555716351,258,2,validation
31002,L1_power_law_kernel,0.75,1024,203,256,False,0.0401188555716351,1,1,False,0.01,0.0410284028373103,0.0458426655059065,1.596745349995152,0.2002969185275577,0.0513056177550174,258,2,validation
31002,L2_fractional_dynamics,0.38,16,9,16,False,0.0,2,2,False,0.01,0.0002844159431811,0.0002844159431811,4.082536401300481,0.0,0.0412641590791684,18,6,validation
31002,L2_fractional_dynamics,0.38,32,15,16,False,0.0412641590791684,2,2,False,0.01,0.0419674726706729,0.0469191717601732,1.5854302104850428,0.2031358143685364,0.0733637048386421,18,6,validation
31002,L2_fractional_dynamics,0.38,64,24,32,False,0.0334811158500585,2,2,False,0.01,0.0340905370758202,0.0381082709778273,1.6893677191561214,0.1829784573387221,0.06001432091862,34,6,validation
31002,L2_fractional_dynamics,0.38,128,40,64,False,0.0274523400459967,2,2,False,0.01,0.0289368270920913,0.0322311078976109,1.7713201006215369,0.1656874770343151,0.049498798389791,66,6,validation
31002,L2_fractional_dynamics,0.38,256,64,64,False,0.049498798389791,2,2,False,0.01,0.0505691833677423,0.0565090391745172,1.4922064562861497,0.2224832541783561,0.0673805982287708,66,6,validation
31002,L2_fractional_dynamics,0.38,512,100,128,False,0.041055322866812,2,2,False,0.01,0.0413185708558344,0.0462452095998519,1.593221611277271,0.2026211313432338,0.056083548315506,130,6,validation
31002,L2_fractional_dynamics,0.38,1024,154,256,False,0.0341898203572132,2,2,False,0.01,0.0348094582782145,0.0389122367210801,1.6789330697629723,0.184904895438745,0.0468347519422222,258,6,validation
31002,L3_generalized_Langevin,0.0,16,8,8,False,0.0491504813649262,1,1,False,0.01,0.0501160229689712,0.0560140807327624,1.496707251141402,0.2216990784034211,0.175751224237818,10,2,validation
31002,L3_generalized_Langevin,0.0,32,28,32,False,0.0,2,2,False,0.01,0.0003304176723928,0.0003304176723928,4.00757651493798,0.0,0.1006723853084747,34,6,validation
31002,L3_generalized_Langevin,0.0,64,53,64,False,0.0,2,2,False,0.01,0.0005999092242849,0.0005999092242849,3.709366103526202,0.0,0.0774484335734093,66,6,validation
31002,L3_generalized_Langevin,0.0,128,86,128,False,0.0,2,2,False,0.01,0.0008668760210206,0.0008668760210206,3.5253072945391035,0.0,0.0699804634838965,130,6,validation
31002,L3_generalized_Langevin,0.0,256,152,256,False,0.0,2,2,False,0.01,0.0001102776613008,0.0001102776613008,4.556254589476942,0.0,0.0606674999061146,258,6,validation
31002,L3_generalized_Langevin,0.0,512,287,256,True,0.0606674999061146,2,2,False,0.01,0.0610123507312998,0.0682924507200335,1.3983394821491992,0.2463077341581352,0.1091271520927723,258,6,validation
31002,L3_generalized_Langevin,0.0,1024,518,256,True,0.1091271520927723,2,2,False,0.01,0.1092266979273538,0.1223219561784865,1.1071648795195304,0.3303439905504145,0.1485226270060034,258,6,validation
31002,L4_ARFIMA,0.35,16,7,8,False,0.0402462232312555,2,2,False,0.01,0.0407823093404051,0.0456118561281558,1.5997534430996267,0.2006146137031285,0.0700830996989378,10,6,validation
31002,L4_ARFIMA,0.35,32,12,16,False,0.0310880531964518,2,2,False,0.01,0.0315089078318405,0.0352394742154147,1.7287424924076156,0.1763180455780175,0.0547318154583467,18,6,validation
31002,L4_ARFIMA,0.35,64,18,32,False,0.0244023849018436,2,2,False,0.01,0.0258783804088499,0.0288066665970711,1.827173696054739,0.1562126272163797,0.0432750308454771,34,6,validation
31002,L4_ARFIMA,0.35,128,27,32,False,0.0432750308454771,2,2,False,0.01,0.0433257046463012,0.0485187083477585,1.5695045896582536,0.2080265147654912,0.0580403456543262,34,6,validation
31002,L4_ARFIMA,0.35,256,40,64,False,0.0344793388502679,2,2,False,0.01,0.0347126268812268,0.0388501475432589,1.680325885576555,0.1856861299350813,0.0464187263107514,66,6,validation
31002,L4_ARFIMA,0.35,512,57,64,False,0.0464187263107514,2,2,False,0.01,0.0467946665088995,0.0523649136661897,1.53099302301896,0.2154500552581768,0.0558957088080453,66,6,validation
31002,L4_ARFIMA,0.35,1024,79,128,False,0.037272022172923,2,2,False,0.01,0.0373368283855212,0.0418094710462719,1.643887541633838,0.1930596337221302,0.0449790252680677,130,6,validation
31002,L5_long_memory_nonlinear,0.0,16,15,16,False,0.0,4,4,False,0.01,0.0005034398233648,0.0005034398233648,3.797023184800985,0.0,0.2528619908088494,18,20,validation
31002,L5_long_memory_nonlinear,0.0,32,29,32,False,0.0,6,8,False,0.01,0.000605524259549,0.000605524259549,3.704707965228649,0.0,0.2249339733559022,34,72,validation
