stage,seed,target_class,metric,transform_set,transform,base_score,transformed_score,retention
confirmatory,10000,persistent_shared_mode,pearson,DESTROY,D2_phase_randomization,0.19495360958079402,0.07987602185606846,0.40971809666835474
confirmatory,10000,persistent_shared_mode,mutual_information,DESTROY,D2_phase_randomization,0.0645278702519021,0.01912467215413982,0.2963784807941353
confirmatory,10000,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D2_phase_randomization,2.796275624262477,1.5239703964125542,0.5450000647967256
confirmatory,10000,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D2_phase_randomization,0.23302296868853967,0.1269975330343795,0.5450000647967257
confirmatory,10000,persistent_shared_mode,spectral_coherence,DESTROY,D2_phase_randomization,0.25286489475940016,0.09801845437740968,0.3876317211634846
confirmatory,10000,persistent_shared_mode,autocorrelation_persistence,DESTROY,D2_phase_randomization,0.6995099112786511,0.6988608109863269,0.999072064195434
confirmatory,10000,persistent_shared_mode,linear_CKA,DESTROY,D2_phase_randomization,0.20526531696462846,0.037174735477009224,0.18110578068780717
confirmatory,10000,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D2_phase_randomization,0.04655264812902632,0.03128261614172778,0.6719836013415222
confirmatory,10000,persistent_shared_mode,correlon_v1,DESTROY,D3_IAAFT_surrogate,0.3433305669113954,0.0,0.0
confirmatory,10000,persistent_shared_mode,pearson,DESTROY,D3_IAAFT_surrogate,0.19495360958079402,0.08378106641970089,0.42974873150517257
confirmatory,10000,persistent_shared_mode,mutual_information,DESTROY,D3_IAAFT_surrogate,0.0645278702519021,0.02118642544048277,0.3283298419392395
confirmatory,10000,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D3_IAAFT_surrogate,2.796275624262477,1.4776965316309947,0.5284516729357608
confirmatory,10000,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D3_IAAFT_surrogate,0.23302296868853967,0.1231413776359162,0.5284516729357609
confirmatory,10000,persistent_shared_mode,spectral_coherence,DESTROY,D3_IAAFT_surrogate,0.25286489475940016,0.10909020097021602,0.4314169472754012
confirmatory,10000,persistent_shared_mode,autocorrelation_persistence,DESTROY,D3_IAAFT_surrogate,0.6995099112786511,0.6982074772993423,0.9981380764470826
confirmatory,10000,persistent_shared_mode,linear_CKA,DESTROY,D3_IAAFT_surrogate,0.20526531696462846,0.0408283182612462,0.19890509933678557
confirmatory,10000,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D3_IAAFT_surrogate,0.04655264812902632,0.031919018769666574,0.6856542012647516
confirmatory,10000,persistent_shared_mode,correlon_v1,DESTROY,D4_edge_cutting,0.3433305669113954,0.0,0.0
confirmatory,10000,persistent_shared_mode,pearson,DESTROY,D4_edge_cutting,0.19495360958079402,0.06380532353846417,0.32728464825895687
confirmatory,10000,persistent_shared_mode,mutual_information,DESTROY,D4_edge_cutting,0.0645278702519021,0.013469587922947834,0.20874062432814897
confirmatory,10000,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D4_edge_cutting,2.796275624262477,1.361523814359695,0.48690615565438033
confirmatory,10000,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D4_edge_cutting,0.23302296868853967,0.11346031786330789,0.48690615565438033
confirmatory,10000,persistent_shared_mode,spectral_coherence,DESTROY,D4_edge_cutting,0.25286489475940016,0.1159824605856943,0.45867363556357277
confirmatory,10000,persistent_shared_mode,autocorrelation_persistence,DESTROY,D4_edge_cutting,0.6995099112786511,0.6535370700478542,0.9342784991469785
confirmatory,10000,persistent_shared_mode,linear_CKA,DESTROY,D4_edge_cutting,0.20526531696462846,0.023924539514206904,0.11655422293445515
confirmatory,10000,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D4_edge_cutting,0.04655264812902632,0.03109004930451087,0.6678470624988082
confirmatory,10000,persistent_shared_mode,correlon_v1,DESTROY,D5_source_swap,0.3433305669113954,0.0,0.0
confirmatory,10000,persistent_shared_mode,pearson,DESTROY,D5_source_swap,0.19495360958079402,0.08688035486806693,0.4456463004449342
confirmatory,10000,persistent_shared_mode,mutual_information,DESTROY,D5_source_swap,0.0645278702519021,0.01597591587737701,0.24758163898809424
confirmatory,10000,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D5_source_swap,2.796275624262477,2.285330133307961,0.8172764206356523
confirmatory,10000,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D5_source_swap,0.23302296868853967,0.19044417777566344,0.8172764206356525
confirmatory,10000,persistent_shared_mode,spectral_coherence,DESTROY,D5_source_swap,0.25286489475940016,0.13020065672967857,0.5149020659968001
confirmatory,10000,persistent_shared_mode,autocorrelation_persistence,DESTROY,D5_source_swap,0.6995099112786511,0.7084900885315181,1.0
confirmatory,10000,persistent_shared_mode,linear_CKA,DESTROY,D5_source_swap,0.20526531696462846,0.0387411234377919,0.18873682125494107
confirmatory,10000,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D5_source_swap,0.04655264812902632,0.031019010839394734,0.6663210813146822
confirmatory,10000,persistent_shared_mode,correlon_v1,DESTROY,D6_common_driver_replacement,0.3433305669113954,0.4277807126367943,1.0
confirmatory,10000,persistent_shared_mode,pearson,DESTROY,D6_common_driver_replacement,0.19495360958079402,0.1504191613521397,0.7715638693511954
confirmatory,10000,persistent_shared_mode,mutual_information,DESTROY,D6_common_driver_replacement,0.0645278702519021,0.03434630033303809,0.5322707877845335
confirmatory,10000,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D6_common_driver_replacement,2.796275624262477,2.4740627119183674,0.8847706894311987
confirmatory,10000,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D6_common_driver_replacement,0.23302296868853967,0.20617189265986394,0.884770689431199
confirmatory,10000,persistent_shared_mode,spectral_coherence,DESTROY,D6_common_driver_replacement,0.25286489475940016,0.22673795245882908,0.8966762771659912
confirmatory,10000,persistent_shared_mode,autocorrelation_persistence,DESTROY,D6_common_driver_replacement,0.6995099112786511,0.1278545527723229,0.18277732839927097
confirmatory,10000,persistent_shared_mode,linear_CKA,DESTROY,D6_common_driver_replacement,0.20526531696462846,0.125462489259732,0.6112210826213365
confirmatory,10000,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D6_common_driver_replacement,0.04655264812902632,0.045923196312697034,0.9864787108440173
confirmatory,10000,persistent_shared_mode,correlon_v1,DESTROY,D7_history_destruction,0.3433305669113954,0.0,0.0
confirmatory,10000,persistent_shared_mode,pearson,DESTROY,D7_history_destruction,0.19495360958079402,0.06467127413210853,0.33172647724333115
confirmatory,10000,persistent_shared_mode,mutual_information,DESTROY,D7_history_destruction,0.0645278702519021,0.011987200238887885,0.18576779602507548
confirmatory,10000,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D7_history_destruction,2.796275624262477,1.872984344915474,0.6698139227278346
confirmatory,10000,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D7_history_destruction,0.23302296868853967,0.15608202874295612,0.6698139227278346
confirmatory,10000,persistent_shared_mode,spectral_coherence,DESTROY,D7_history_destruction,0.25286489475940016,0.14358329665126837,0.5678261380959474
confirmatory,10000,persistent_shared_mode,autocorrelation_persistence,DESTROY,D7_history_destruction,0.6995099112786511,0.6869454065685147,0.9820381319727557
confirmatory,10000,persistent_shared_mode,linear_CKA,DESTROY,D7_history_destruction,0.20526531696462846,0.02250468564436398,0.10963705889116188
confirmatory,10000,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D7_history_destruction,0.04655264812902632,0.02906293412433203,0.6243024895980263
confirmatory,10000,persistent_shared_mode,correlon_v1,DESTROY,D8_block_shuffle,0.3433305669113954,0.0,0.0
confirmatory,10000,persistent_shared_mode,pearson,DESTROY,D8_block_shuffle,0.19495360958079402,0.06855116055680475,0.35162806528286056
confirmatory,10000,persistent_shared_mode,mutual_information,DESTROY,D8_block_shuffle,0.0645278702519021,0.01769685459205006,0.2742513354766797
confirmatory,10000,persistent_shared_mode,largest_covariance_eigenvalue,DESTROY,D8_block_shuffle,2.796275624262477,1.8274281163078632,0.6535221708660608
confirmatory,10000,persistent_shared_mode,pca_rank1_explained_variance,DESTROY,D8_block_shuffle,0.23302296868853967,0.15228567635898851,0.6535221708660606
confirmatory,10000,persistent_shared_mode,spectral_coherence,DESTROY,D8_block_shuffle,0.25286489475940016,0.109300778967274,0.4322497160836549
confirmatory,10000,persistent_shared_mode,autocorrelation_persistence,DESTROY,D8_block_shuffle,0.6995099112786511,0.6777649713477225,0.9689140359838783
confirmatory,10000,persistent_shared_mode,linear_CKA,DESTROY,D8_block_shuffle,0.20526531696462846,0.02537947513913895,0.12364229629456772
confirmatory,10000,persistent_shared_mode,VAR_ARX_predictive,DESTROY,D8_block_shuffle,0.04655264812902632,0.031544091231367644,0.6776003621521027
confirmatory,10000,direct_coupling_SCM,correlon_v1,PRESERVE,P1_node_permutation,0.026732156017182332,0.02673215601718257,1.0
confirmatory,10000,direct_coupling_SCM,pearson,PRESERVE,P1_node_permutation,0.08138114335043073,0.08138114335043073,1.0
confirmatory,10000,direct_coupling_SCM,mutual_information,PRESERVE,P1_node_permutation,0.017004068284241614,0.017004068284241614,1.0
confirmatory,10000,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P1_node_permutation,1.794895456308617,1.7948954563086181,1.0
confirmatory,10000,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P1_node_permutation,0.14957462135905147,0.1495746213590515,1.0
confirmatory,10000,direct_coupling_SCM,spectral_coherence,PRESERVE,P1_node_permutation,0.12945194241120625,0.12945194241120636,1.0
confirmatory,10000,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P1_node_permutation,0.6113342918864179,0.6113342918864179,1.0
confirmatory,10000,direct_coupling_SCM,linear_CKA,PRESERVE,P1_node_permutation,0.03738456932132049,0.037384569321320484,0.9999999999999998
confirmatory,10000,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P1_node_permutation,0.05387197764653556,0.05387197764653551,0.999999999999999
confirmatory,10000,direct_coupling_SCM,correlon_v1,PRESERVE,P2_global_scaling,0.026732156017182332,0.02503959765691826,0.9366845547670691
