stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
development,0,4,2,0.5,4,cca_equivalent,2000,1000,64,0.0,0.9757034298223123,0.052901391109957764,0.9988457163475033,0.024023776269528826,0.010991524860855174,6.661338147750939e-16
development,0,4,2,0.5,4,block_diagonal,2000,1000,64,0.0,0.9819136994146629,0.08234383959127123,0.9967903467428352,0.040060287425110454,0.003295482012051666,4.4408920985001213e-16
development,0,4,2,0.5,4,pca_rank_matched,2000,1000,64,0.0,0.9757034508117439,0.05290138930421006,0.9988457164184242,0.024023775531499477,0.010991523222939559,6.106226635438361e-16
development,0,4,2,0.5,4,random_rank_matched,2000,1000,64,0.0,0.9679081467536279,0.1334670685373353,0.9908153722143529,0.06776661340825241,0.017502874842176667,3.885780586188048e-16
development,0,4,2,0.5,4,raw_svd,2000,1000,64,0.0,0.9757034298223092,0.05290139110995844,0.9988457163475033,0.02402377626952915,0.010991524860854952,2.220446049250313e-16
development,0,4,2,0.5,4,full_state_oracle,2000,1000,64,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
development,0,4,2,1.0,1,correlon,2000,1000,64,0.0,0.9989845731927872,0.10437181441297848,0.9946292141483656,0.05182077697041262,0.0418109025665062,8.326672684688674e-16
development,0,4,2,1.0,1,cca_equivalent,2000,1000,64,0.0,0.9989845731927872,0.10437181441297848,0.9946292141483656,0.05182077697041262,0.0418109025665062,8.326672684688674e-16
development,0,4,2,1.0,1,block_diagonal,2000,1000,64,0.0,1.0183024217915737,0.15442522368550407,0.9884774937381577,0.07590291911989368,0.07637872226958067,1.1550766280412304e-16
development,0,4,2,1.0,1,pca_rank_matched,2000,1000,64,0.0,1.0540299778829183,0.1884070889273223,0.9821172542804446,0.09455883279618948,0.09742366378798958,2.220446049250313e-16
